"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.846749848E1,1.819593310E-1,-3.028665185E-1,9.844957352E0,9.851295477E0
3.847002067E1,1.628057212E-1,-2.885012925E-1,9.840168953E0,9.845743432E0
3.847254317E1,1.628057212E-1,-2.932897210E-1,9.840168953E0,9.845884906E0
3.847506604E1,1.771709323E-1,-3.076549172E-1,9.840168953E0,9.846571287E0
3.847758932E1,1.819593310E-1,-3.076549172E-1,9.840168953E0,9.846658609E0
3.848011307E1,1.771709323E-1,-3.076549172E-1,9.859322548E0,9.865712452E0
3.848263729E1,1.675941199E-1,-3.124433160E-1,9.859322548E0,9.865695602E0
3.848516197E1,1.675941199E-1,-3.124433160E-1,9.844957352E0,9.851339699E0
3.848768713E1,1.771709323E-1,-3.076549172E-1,9.835380554E0,9.841786003E0
3.849021270E1,1.723825186E-1,-2.980781198E-1,9.821015358E0,9.827049860E0
3.849273864E1,1.675941199E-1,-3.076549172E-1,9.816226959E0,9.822476829E0
3.849526489E1,1.675941199E-1,-3.076549172E-1,9.811438560E0,9.817691478E0
3.849779140E1,1.675941199E-1,-3.076549172E-1,9.825803757E0,9.832047539E0
3.850031807E1,1.723825186E-1,-3.124433160E-1,9.844957352E0,9.851422324E0
3.850284484E1,1.723825186E-1,-3.172317147E-1,9.844957352E0,9.851575354E0
3.850537702E1,1.628057212E-1,-3.076549172E-1,9.844957352E0,9.851108694E0
3.850789677E1,1.580173075E-1,-3.076549172E-1,9.840168953E0,9.846245276E0
3.851041666E1,1.628057212E-1,-3.124433160E-1,9.830592155E0,9.836903408E0
3.851293692E1,1.675941199E-1,-3.076549172E-1,9.830592155E0,9.836832898E0
3.851545770E1,1.675941199E-1,-3.124433160E-1,9.830592155E0,9.836983823E0
3.851797916E1,1.628057212E-1,-3.076549172E-1,9.825803757E0,9.831967083E0
3.852050140E1,1.532289088E-1,-3.076549172E-1,9.835380554E0,9.841384115E0
3.852302447E1,1.628057212E-1,-3.076549172E-1,9.830592155E0,9.836752481E0
3.852554843E1,1.675941199E-1,-3.028665185E-1,9.811438560E0,9.817542592E0
3.852807328E1,1.675941199E-1,-3.028665185E-1,9.816226959E0,9.822328015E0
3.853059895E1,1.675941199E-1,-3.028665185E-1,9.825803757E0,9.831898870E0
3.853312536E1,1.628057212E-1,-3.028665185E-1,9.830592155E0,9.836603883E0
3.853565244E1,1.628057212E-1,-3.124433160E-1,9.830592155E0,9.836903408E0
3.853818005E1,1.580173075E-1,-3.124433160E-1,9.825803757E0,9.832039959E0
3.854070807E1,1.628057212E-1,-3.076549172E-1,9.835380554E0,9.841537883E0
3.854323635E1,1.675941199E-1,-3.124433160E-1,9.835380554E0,9.841769112E0
3.854576473E1,1.628057212E-1,-3.076549172E-1,9.825803757E0,9.831967083E0
3.854829229E1,1.723825186E-1,-2.980781198E-1,9.830592155E0,9.836620783E0
3.855081702E1,1.675941199E-1,-2.932897210E-1,9.840168953E0,9.845965248E0
3.855334171E1,1.675941199E-1,-2.980781198E-1,9.844957352E0,9.850894559E0
3.855586369E1,1.675941199E-1,-2.980781198E-1,9.840168953E0,9.846109048E0
3.855838588E1,1.723825186E-1,-3.124433160E-1,9.835380554E0,9.841851818E0
3.856090838E1,1.675941199E-1,-3.220201433E-1,9.849745750E0,9.856433235E0
3.856343124E1,1.580173075E-1,-3.172317147E-1,9.849745750E0,9.856119763E0
3.856595452E1,1.580173075E-1,-3.124433160E-1,9.835380554E0,9.841610688E0
3.856847828E1,1.532289088E-1,-3.028665185E-1,9.835380554E0,9.841235587E0
3.857100249E1,1.532289088E-1,-3.076549172E-1,9.849745750E0,9.855740560E0
3.857352718E1,1.580173075E-1,-3.124433160E-1,9.835380554E0,9.841610688E0
3.857605234E1,1.723825186E-1,-3.076549172E-1,9.825803757E0,9.832130326E0
3.857857791E1,1.675941199E-1,-3.124433160E-1,9.835380554E0,9.841769112E0
3.858110385E1,1.675941199E-1,-3.220201433E-1,9.844957352E0,9.851648086E0
3.858363010E1,1.675941199E-1,-3.124433160E-1,9.854534149E0,9.860910298E0
3.858615661E1,1.675941199E-1,-3.076549172E-1,9.854534149E0,9.860759739E0
3.858868328E1,1.675941199E-1,-2.980781198E-1,9.844957352E0,9.850894559E0
3.859121005E1,1.580173075E-1,-2.980781198E-1,9.844957352E0,9.850736282E0
3.859374223E1,1.532289088E-1,-3.124433160E-1,9.835380554E0,9.841534970E0
3.859626197E1,1.675941199E-1,-3.124433160E-1,9.840168953E0,9.846554404E0
3.859878187E1,1.723825186E-1,-3.076549172E-1,9.849745750E0,9.856056951E0
3.860130213E1,1.628057212E-1,-3.124433160E-1,9.849745750E0,9.856044738E0
3.860382291E1,1.580173075E-1,-3.124433160E-1,9.840168953E0,9.846396057E0
3.860634437E1,1.532289088E-1,-3.028665185E-1,9.835380554E0,9.841235587E0
3.860886661E1,1.532289088E-1,-3.028665185E-1,9.830592155E0,9.836450038E0
3.861138968E1,1.675941199E-1,-3.076549172E-1,9.821015358E0,9.827262182E0
3.861391364E1,1.819593310E-1,-3.028665185E-1,9.835380554E0,9.841724847E0
3.861643848E1,1.867477298E-1,-3.028665185E-1,9.835380554E0,9.841814542E0
3.861896416E1,1.675941199E-1,-3.076549172E-1,9.830592155E0,9.836832898E0
3.862149057E1,1.532289088E-1,-3.076549172E-1,9.830592155E0,9.836598638E0
3.862401765E1,1.628057212E-1,-3.124433160E-1,9.830592155E0,9.836903408E0
3.862654526E1,1.628057212E-1,-3.124433160E-1,9.830592155E0,9.836903408E0
3.862907328E1,1.675941199E-1,-3.076549172E-1,9.830592155E0,9.836832898E0
3.863160156E1,1.436520964E-1,-2.885012925E-1,9.777919769E0,9.783229729E0
3.863412994E1,1.340752989E-1,-2.693476975E-1,9.332598686E0,9.337447328E0
3.863665749E1,1.867477298E-1,-2.070984542E-1,8.667010307E0,8.671495382E0
3.863918223E1,1.915361285E-1,-1.783680320E-1,8.437167168E0,8.441225685E0
3.864170426E1,1.244984865E-1,-2.549824715E-1,8.810662270E0,8.815230318E0
3.864422650E1,1.101332754E-1,-3.603273630E-1,9.572018623E0,9.579431386E0
3.864674901E1,1.675941199E-1,-4.752490520E-1,1.026633644E1,1.027869707E1
3.864927187E1,2.394201756E-1,-5.422866940E-1,1.055364132E1,1.057027634E1
3.865179515E1,2.537853718E-1,-4.608838260E-1,1.029506683E1,1.030850241E1
3.865431890E1,2.059013397E-1,-3.268085420E-1,9.653421402E0,9.661146099E0
3.865684312E1,1.723825186E-1,-2.645592988E-1,9.054870605E0,9.060374663E0
3.865936781E1,1.580173075E-1,-2.358288616E-1,8.719682693E0,8.724302321E0
3.866189296E1,1.675941199E-1,-2.358288616E-1,8.724471092E0,8.729266801E0
3.866441854E1,1.819593310E-1,-2.645592988E-1,9.021351814E0,9.027064272E0
3.866694447E1,1.723825186E-1,-2.406172752E-1,9.404424667E0,9.409081556E0
3.866947072E1,1.628057212E-1,-2.166752517E-1,9.701305389E0,9.705090423E0
3.867199723E1,1.675941199E-1,-3.363853395E-1,9.902418137E0,9.909547307E0
3.867452390E1,1.675941199E-1,-4.177882075E-1,1.006522369E1,1.007528475E1
3.867705062E1,1.723825186E-1,-3.938461840E-1,1.015620327E1,1.016529859E1
3.867958276E1,1.819593310E-1,-3.603273630E-1,1.012747288E1,1.013551439E1
3.868210249E1,1.771709323E-1,-3.315969408E-1,9.993397713E0,1.000046718E1
3.868462239E1,1.580173075E-1,-2.932897210E-1,9.821015358E0,9.826664286E0
3.868714265E1,1.484405100E-1,-2.693476975E-1,9.706093788E0,9.710964905E0
3.868966343E1,1.675941199E-1,-2.885012925E-1,9.706093788E0,9.711826677E0
3.869218489E1,1.771709323E-1,-3.124433160E-1,9.811438560E0,9.818010847E0
3.869470713E1,1.819593310E-1,-3.172317147E-1,9.998186111E0,1.000487235E1
3.869723020E1,1.819593310E-1,-3.315969408E-1,1.023760605E1,1.024459093E1
3.869975416E1,1.771709323E-1,-3.507505357E-1,1.041956615E1,1.042697340E1
3.870227900E1,1.723825186E-1,-3.651157618E-1,1.052012253E1,1.052786794E1
3.870480468E1,1.675941199E-1,-3.555389643E-1,1.054406452E1,1.055138817E1
3.870733109E1,1.723825186E-1,-3.459621370E-1,1.050096893E1,1.050808042E1
3.870985817E1,1.723825186E-1,-3.220201433E-1,1.040998936E1,1.041639530E1
3.871238578E1,1.628057212E-1,-3.028665185E-1,1.030943298E1,1.031516564E1
3.871491380E1,1.675941199E-1,-3.028665185E-1,1.025675964E1,1.026259881E1
3.871744208E1,1.819593310E-1,-3.028665185E-1,1.023281765E1,1.023891568E1
3.871997046E1,1.819593310E-1,-3.076549172E-1,1.022802925E1,1.023427296E1
3.872249802E1,1.628057212E-1,-3.076549172E-1,1.024239445E1,1.024830724E1
3.872502276E1,1.628057212E-1,-3.124433160E-1,1.026633644E1,1.027237998E1
3.872754744E1,1.771709323E-1,-3.268085420E-1,1.026633644E1,1.027306465E1
3.873006942E1,1.723825186E-1,-3.315969408E-1,1.020408726E1,1.021092890E1
3.873259161E1,1.771709323E-1,-3.411737382E-1,1.010353088E1,1.011084197E1
3.873511411E1,1.771709323E-1,-3.220201433E-1,9.998186111E0,1.000493938E1
3.873763697E1,1.628057212E-1,-3.124433160E-1,9.897629738E0,9.903898271E0
3.874016026E1,1.580173075E-1,-3.172317147E-1,9.821015358E0,9.827408005E0
3.874268400E1,1.723825186E-1,-3.220201433E-1,9.777919769E0,9.784739533E0
3.874520822E1,1.723825186E-1,-3.363853395E-1,9.773131371E0,9.780438007E0
3.874773291E1,1.628057212E-1,-3.363853395E-1,9.792284966E0,9.799413536E0
3.875025807E1,1.675941199E-1,-3.411737382E-1,9.816226959E0,9.823583818E0
3.875278364E1,1.675941199E-1,-3.459621370E-1,9.849745750E0,9.857244490E0
3.875530958E1,1.723825186E-1,-3.411737382E-1,9.868899345E0,9.876299385E0
3.875783583E1,1.675941199E-1,-3.315969408E-1,9.873687744E0,9.880675786E0
3.876036234E1,1.628057212E-1,-3.315969408E-1,9.864110947E0,9.871025631E0
3.876288901E1,1.723825186E-1,-3.172317147E-1,9.849745750E0,9.856360537E0
3.876541578E1,1.771709323E-1,-3.124433160E-1,9.864110947E0,9.870648162E0
3.876794796E1,1.675941199E-1,-3.172317147E-1,9.892841339E0,9.899345105E0
3.877046770E1,1.723825186E-1,-3.172317147E-1,9.931148529E0,9.937709132E0
3.877298760E1,1.915361285E-1,-3.268085420E-1,9.979032516E0,9.986219499E0
3.877550786E1,1.723825186E-1,-3.220201433E-1,1.001255131E1,1.001921137E1
3.877802864E1,1.723825186E-1,-3.124433160E-1,1.005085850E1,1.005719111E1
3.878055010E1,1.867477298E-1,-3.172317147E-1,1.007480049E1,1.008152348E1
3.878307234E1,1.819593310E-1,-3.172317147E-1,1.007001209E1,1.007665067E1
3.878559541E1,1.628057212E-1,-3.124433160E-1,1.007480049E1,1.008095886E1
3.878811937E1,1.628057212E-1,-3.076549172E-1,1.007958889E1,1.008559713E1
3.879064421E1,1.771709323E-1,-3.076549172E-1,1.005564690E1,1.006191212E1
3.879316989E1,1.675941199E-1,-3.076549172E-1,1.004607010E1,1.005217707E1
3.879569630E1,1.532289088E-1,-3.124433160E-1,1.006522369E1,1.007123766E1
3.879822338E1,1.532289088E-1,-3.268085420E-1,1.010353088E1,1.010997622E1
3.880075098E1,1.532289088E-1,-3.268085420E-1,1.014183807E1,1.014825908E1
3.880327900E1,1.628057212E-1,-3.363853395E-1,1.014662647E1,1.015350627E1
3.880580729E1,1.628057212E-1,-3.603273630E-1,1.015141487E1,1.015911243E1
3.880833567E1,1.580173075E-1,-3.555389643E-1,1.012268448E1,1.013015886E1
3.881086322E1,1.628057212E-1,-3.363853395E-1,1.007480049E1,1.008172930E1
3.881338796E1,1.532289088E-1,-3.172317147E-1,1.002691650E1,1.003310369E1
3.881590999E1,1.628057212E-1,-3.028665185E-1,9.964667320E0,9.970598208E0
3.881843223E1,1.628057212E-1,-2.885012925E-1,9.935936928E0,9.941457707E0
3.882095473E1,1.580173075E-1,-2.932897210E-1,9.921571732E0,9.927163440E0
3.882347760E1,1.580173075E-1,-3.076549172E-1,9.902418137E0,9.908456286E0
3.882600088E1,1.628057212E-1,-3.172317147E-1,9.902418137E0,9.908835785E0
3.882852463E1,1.723825186E-1,-3.076549172E-1,9.907206535E0,9.913481155E0
3.883104885E1,1.723825186E-1,-3.028665185E-1,9.873687744E0,9.879835704E0
3.883357354E1,1.675941199E-1,-3.076549172E-1,9.821015358E0,9.827262182E0
3.883609869E1,1.723825186E-1,-3.076549172E-1,9.777919769E0,9.784277301E0
3.883862426E1,1.723825186E-1,-3.124433160E-1,9.706093788E0,9.712651192E0
3.884115020E1,1.675941199E-1,-3.124433160E-1,9.629479408E0,9.636004477E0
3.884367645E1,1.628057212E-1,-3.124433160E-1,9.576807022E0,9.583285411E0
3.884620296E1,1.675941199E-1,-3.028665185E-1,9.538499832E0,9.544778414E0
3.884872963E1,1.723825186E-1,-3.028665185E-1,9.514557838E0,9.520937702E0
3.885125635E1,1.675941199E-1,-3.076549172E-1,9.514557838E0,9.521005735E0
3.885378848E1,1.628057212E-1,-3.028665185E-1,9.528923035E0,9.535124962E0
3.885630822E1,1.675941199E-1,-3.124433160E-1,9.524134636E0,9.530731828E0
3.885882812E1,1.771709323E-1,-3.172317147E-1,9.524134636E0,9.531063218E0
3.886134838E1,1.723825186E-1,-3.315969408E-1,9.495404243E0,9.502756127E0
3.886386916E1,1.723825186E-1,-3.315969408E-1,9.447520256E0,9.454909373E0
3.886639062E1,1.723825186E-1,-2.980781198E-1,9.423578262E0,9.429867102E0
3.886891286E1,1.723825186E-1,-2.885012925E-1,9.423578262E0,9.429569237E0
3.887143593E1,1.771709323E-1,-2.980781198E-1,9.423578262E0,9.429955852E0
3.887395989E1,1.675941199E-1,-3.028665185E-1,9.404424667E0,9.410792700E0
3.887648473E1,1.580173075E-1,-3.124433160E-1,9.399636269E0,9.406155021E0
3.887901041E1,1.675941199E-1,-2.980781198E-1,9.442731857E0,9.448921805E0
3.888153682E1,1.675941199E-1,-3.028665185E-1,9.524134636E0,9.530422681E0
3.888406390E1,1.723825186E-1,-3.076549172E-1,9.615114212E0,9.621579319E0
3.888659151E1,1.771709323E-1,-3.172317147E-1,9.686940193E0,9.693752411E0
3.888911953E1,1.675941199E-1,-3.268085420E-1,9.739612579E0,9.746535015E0
3.889164781E1,1.628057212E-1,-3.172317147E-1,9.792284966E0,9.798774745E0
3.889417619E1,1.628057212E-1,-3.076549172E-1,9.830592155E0,9.836752481E0
3.889670374E1,1.723825186E-1,-3.028665185E-1,9.835380554E0,9.841552444E0
3.889922848E1,1.771709323E-1,-3.028665185E-1,9.840168953E0,9.846422837E0
3.890175052E1,1.723825186E-1,-2.980781198E-1,9.878476143E0,9.884475565E0
3.890427276E1,1.771709323E-1,-2.980781198E-1,9.921571732E0,9.927629411E0
3.890679526E1,1.723825186E-1,-3.028665185E-1,9.969455719E0,9.975544656E0
3.890931812E1,1.628057212E-1,-3.076549172E-1,1.001733971E1,1.002338526E1
3.891184140E1,1.628057212E-1,-3.076549172E-1,1.006043530E1,1.006645497E1
3.891436515E1,1.675941199E-1,-3.028665185E-1,1.010353088E1,1.010945855E1
3.891688937E1,1.675941199E-1,-2.980781198E-1,1.011789608E1,1.012367322E1
3.891941406E1,1.532289088E-1,-2.932897210E-1,1.009395409E1,1.009937657E1
3.892193921E1,1.532289088E-1,-2.932897210E-1,1.004607010E1,1.005151841E1
3.892446479E1,1.532289088E-1,-2.980781198E-1,9.988609314E0,9.994230620E0
3.892699072E1,1.532289088E-1,-2.885012925E-1,9.935936928E0,9.941305484E0
3.892951697E1,1.628057212E-1,-2.885012925E-1,9.892841339E0,9.898386154E0
3.893204348E1,1.675941199E-1,-2.885012925E-1,9.844957352E0,9.850609425E0
3.893457015E1,1.628057212E-1,-2.932897210E-1,9.821015358E0,9.826742452E0
3.893709687E1,1.532289088E-1,-3.028665185E-1,9.816226959E0,9.822093409E0
3.893962900E1,1.532289088E-1,-3.172317147E-1,9.787496567E0,9.793835005E0
3.894214874E1,1.628057212E-1,-3.124433160E-1,9.758766174E0,9.765123848E0
3.894466864E1,1.628057212E-1,-3.076549172E-1,9.739612579E0,9.745830413E0
3.894718890E1,1.580173075E-1,-3.124433160E-1,9.715670586E0,9.721977434E0
3.894970968E1,1.580173075E-1,-3.172317147E-1,9.686940193E0,9.693421261E0
3.895223114E1,1.580173075E-1,-3.124433160E-1,9.658209801E0,9.664554146E0
3.895475338E1,1.580173075E-1,-3.076549172E-1,9.648633003E0,9.654829872E0
3.895727645E1,1.580173075E-1,-3.124433160E-1,9.648633003E0,9.654983642E0
3.895980041E1,1.675941199E-1,-3.076549172E-1,9.667786598E0,9.674132367E0
3.896232526E1,1.723825186E-1,-3.028665185E-1,9.701305389E0,9.707562522E0
3.896485093E1,1.675941199E-1,-3.124433160E-1,9.739612579E0,9.746063914E0
3.896737734E1,1.675941199E-1,-3.124433160E-1,9.787496567E0,9.793916360E0
3.896990442E1,1.675941199E-1,-3.028665185E-1,9.821015358E0,9.827113441E0
3.897243202E1,1.532289088E-1,-3.076549172E-1,9.849745750E0,9.855740560E0
3.897496005E1,1.532289088E-1,-3.076549172E-1,9.873687744E0,9.879668027E0
3.897748833E1,1.484405100E-1,-3.028665185E-1,9.873687744E0,9.879446967E0
3.898001671E1,1.628057212E-1,-3.028665185E-1,9.873687744E0,9.879673249E0
3.898254426E1,1.771709323E-1,-2.932897210E-1,9.888052940E0,9.893988041E0
3.898506900E1,1.771709323E-1,-2.980781198E-1,9.907206535E0,9.913272993E0
3.898759104E1,1.819593310E-1,-3.028665185E-1,9.921571732E0,9.927860945E0
3.899011328E1,1.723825186E-1,-3.076549172E-1,9.935936928E0,9.942193416E0
3.899263578E1,1.675941199E-1,-3.172317147E-1,9.940725327E0,9.947197785E0
3.899515864E1,1.628057212E-1,-3.172317147E-1,9.940725327E0,9.947118260E0
3.899768192E1,1.580173075E-1,-3.076549172E-1,9.940725327E0,9.946740222E0
3.900020567E1,1.580173075E-1,-3.076549172E-1,9.931148529E0,9.937169221E0
3.900272989E1,1.580173075E-1,-3.076549172E-1,9.902418137E0,9.908456286E0
3.900525458E1,1.628057212E-1,-3.124433160E-1,9.878476143E0,9.884756822E0
3.900777973E1,1.628057212E-1,-3.076549172E-1,9.849745750E0,9.855894104E0
3.901030531E1,1.628057212E-1,-2.980781198E-1,9.816226959E0,9.822100996E0
3.901283124E1,1.628057212E-1,-3.028665185E-1,9.801861763E0,9.807891101E0
3.901535749E1,1.580173075E-1,-3.028665185E-1,9.792284966E0,9.798241804E0
3.901788400E1,1.675941199E-1,-3.028665185E-1,9.787496567E0,9.793615520E0
3.902041067E1,1.675941199E-1,-2.980781198E-1,9.787496567E0,9.793468609E0
3.902293739E1,1.628057212E-1,-3.028665185E-1,9.792284966E0,9.798320197E0
3.902546953E1,1.628057212E-1,-3.172317147E-1,9.782708168E0,9.789204297E0
3.902798926E1,1.675941199E-1,-3.268085420E-1,9.768342972E0,9.775245062E0
3.903050916E1,1.723825186E-1,-3.124433160E-1,9.763554573E0,9.770073411E0
3.903302942E1,1.675941199E-1,-2.980781198E-1,9.763554573E0,9.769541251E0
3.903555020E1,1.628057212E-1,-3.028665185E-1,9.753977776E0,9.760036694E0
3.903807166E1,1.675941199E-1,-3.076549172E-1,9.753977776E0,9.760267506E0
3.904059390E1,1.723825186E-1,-3.028665185E-1,9.773131371E0,9.779342547E0
3.904311697E1,1.723825186E-1,-3.076549172E-1,9.806650162E0,9.812989080E0
3.904564093E1,1.771709323E-1,-3.172317147E-1,9.825803757E0,9.832519767E0
3.904816578E1,1.580173075E-1,-3.076549172E-1,9.849745750E0,9.855816169E0
3.905069145E1,1.580173075E-1,-2.932897210E-1,9.864110947E0,9.869735209E0
3.905321786E1,1.723825186E-1,-2.885012925E-1,9.868899345E0,9.874620146E0
3.905574494E1,1.628057212E-1,-2.980781198E-1,9.873687744E0,9.879527617E0
3.905827255E1,1.628057212E-1,-3.076549172E-1,9.873687744E0,9.879821199E0
3.906080057E1,1.723825186E-1,-3.124433160E-1,9.878476143E0,9.884919194E0
3.906332885E1,1.675941199E-1,-3.124433160E-1,9.888052940E0,9.894407489E0
3.906585723E1,1.628057212E-1,-2.980781198E-1,9.878476143E0,9.884313187E0
3.906838479E1,1.628057212E-1,-3.028665185E-1,9.878476143E0,9.884458748E0
3.907090953E1,1.723825186E-1,-3.076549172E-1,9.888052940E0,9.894339707E0
3.907343156E1,1.771709323E-1,-3.076549172E-1,9.888052940E0,9.894424290E0
3.907595380E1,1.723825186E-1,-3.076549172E-1,9.888052940E0,9.894339707E0
3.907847630E1,1.628057212E-1,-3.076549172E-1,9.878476143E0,9.884606626E0
3.908099916E1,1.628057212E-1,-3.028665185E-1,9.864110947E0,9.870102259E0
3.908352244E1,1.675941199E-1,-2.980781198E-1,9.859322548E0,9.865251110E0
3.908604619E1,1.628057212E-1,-3.076549172E-1,9.835380554E0,9.841537883E0
3.908857041E1,1.628057212E-1,-3.124433160E-1,9.806650162E0,9.812976813E0
3.909109510E1,1.628057212E-1,-3.172317147E-1,9.806650162E0,9.813130441E0
3.909362026E1,1.675941199E-1,-3.172317147E-1,9.787496567E0,9.794070287E0
3.909614583E1,1.675941199E-1,-3.124433160E-1,9.777919769E0,9.784345846E0
3.909867177E1,1.723825186E-1,-3.124433160E-1,9.782708168E0,9.789214251E0
3.910119802E1,1.819593310E-1,-3.076549172E-1,9.787496567E0,9.794021125E0
3.910372453E1,1.771709323E-1,-2.980781198E-1,9.801861763E0,9.807993379E0
3.910625119E1,1.723825186E-1,-3.076549172E-1,9.792284966E0,9.798633176E0
3.910877791E1,1.723825186E-1,-3.076549172E-1,9.797073364E0,9.803418474E0
3.911131005E1,1.628057212E-1,-3.028665185E-1,9.801861763E0,9.807891101E0
3.911382979E1,1.628057212E-1,-3.076549172E-1,9.806650162E0,9.812825518E0
3.911634968E1,1.723825186E-1,-3.028665185E-1,9.816226959E0,9.822410884E0
3.911886994E1,1.675941199E-1,-3.076549172E-1,9.821015358E0,9.827262182E0
3.912139072E1,1.675941199E-1,-3.028665185E-1,9.830592155E0,9.836684301E0
3.912391218E1,1.675941199E-1,-3.028665185E-1,9.844957352E0,9.851040614E0
3.912643442E1,1.580173075E-1,-2.980781198E-1,9.854534149E0,9.860307466E0
3.912895749E1,1.675941199E-1,-2.932897210E-1,9.868899345E0,9.874678777E0
3.913148145E1,1.675941199E-1,-3.028665185E-1,9.864110947E0,9.870182404E0
3.913400630E1,1.580173075E-1,-3.124433160E-1,9.864110947E0,9.870322946E0
3.913653197E1,1.628057212E-1,-3.172317147E-1,9.864110947E0,9.870553502E0
3.913905838E1,1.580173075E-1,-3.124433160E-1,9.868899345E0,9.875108333E0
3.914158546E1,1.484405100E-1,-2.980781198E-1,9.873687744E0,9.879301333E0
3.914411307E1,1.532289088E-1,-3.028665185E-1,9.859322548E0,9.865163371E0
3.914664109E1,1.580173075E-1,-3.028665185E-1,9.859322548E0,9.865238907E0
3.914916937E1,1.628057212E-1,-3.076549172E-1,9.859322548E0,9.865464934E0
3.915169776E1,1.723825186E-1,-3.076549172E-1,9.864110947E0,9.870412962E0
3.915422531E1,1.723825186E-1,-3.028665185E-1,9.859322548E0,9.865479459E0
3.915675005E1,1.675941199E-1,-3.076549172E-1,9.849745750E0,9.855974365E0
3.915927208E1,1.675941199E-1,-3.076549172E-1,9.849745750E0,9.855974365E0
3.916179432E1,1.580173075E-1,-3.028665185E-1,9.830592155E0,9.836525795E0
3.916431682E1,1.532289088E-1,-2.980781198E-1,9.816226959E0,9.821946924E0
3.916683968E1,1.628057212E-1,-3.028665185E-1,9.816226959E0,9.822247479E0
3.916936296E1,1.675941199E-1,-3.076549172E-1,9.816226959E0,9.822476829E0
3.917188671E1,1.723825186E-1,-3.172317147E-1,9.811438560E0,9.818079156E0
3.917441093E1,1.771709323E-1,-3.124433160E-1,9.797073364E0,9.803655281E0
3.917693562E1,1.723825186E-1,-3.124433160E-1,9.792284966E0,9.798784690E0
3.917946078E1,1.675941199E-1,-3.124433160E-1,9.797073364E0,9.803486886E0
3.918198635E1,1.675941199E-1,-3.076549172E-1,9.787496567E0,9.793764771E0
3.918451229E1,1.628057212E-1,-3.076549172E-1,9.797073364E0,9.803254753E0
3.918703854E1,1.628057212E-1,-3.076549172E-1,9.811438560E0,9.817610905E0
3.918956505E1,1.723825186E-1,-3.172317147E-1,9.806650162E0,9.813293998E0
3.919209171E1,1.771709323E-1,-3.124433160E-1,9.816226959E0,9.822796042E0
3.919461843E1,1.723825186E-1,-3.028665185E-1,9.825803757E0,9.831981658E0
3.919715057E1,1.580173075E-1,-2.980781198E-1,9.830592155E0,9.836379525E0
3.919967031E1,1.675941199E-1,-2.980781198E-1,9.835380554E0,9.841323539E0
3.920219020E1,1.723825186E-1,-2.980781198E-1,9.849745750E0,9.855762662E0
3.920471046E1,1.723825186E-1,-3.076549172E-1,9.864110947E0,9.870412962E0
3.920723124E1,1.771709323E-1,-3.076549172E-1,9.859322548E0,9.865712452E0
3.920975270E1,1.771709323E-1,-3.076549172E-1,9.864110947E0,9.870497751E0
3.921227494E1,1.628057212E-1,-3.076549172E-1,9.873687744E0,9.879821199E0
3.921479802E1,1.675941199E-1,-3.124433160E-1,9.864110947E0,9.870480909E0
3.921732197E1,1.675941199E-1,-3.124433160E-1,9.844957352E0,9.851339699E0
3.921984682E1,1.628057212E-1,-2.980781198E-1,9.849745750E0,9.855599810E0
3.922237249E1,1.723825186E-1,-2.932897210E-1,9.868899345E0,9.874761206E0
3.922489890E1,1.675941199E-1,-3.028665185E-1,9.868899345E0,9.874967859E0
3.922742598E1,1.675941199E-1,-3.124433160E-1,9.854534149E0,9.860910298E0
3.922995359E1,1.723825186E-1,-3.028665185E-1,9.844957352E0,9.851123241E0
3.923248161E1,1.723825186E-1,-3.028665185E-1,9.844957352E0,9.851123241E0
3.923500989E1,1.675941199E-1,-3.076549172E-1,9.844957352E0,9.851188994E0
3.923753828E1,1.723825186E-1,-3.076549172E-1,9.830592155E0,9.836915645E0
3.924006583E1,1.723825186E-1,-3.076549172E-1,9.821015358E0,9.827345010E0
3.924259057E1,1.675941199E-1,-3.124433160E-1,9.825803757E0,9.832198537E0
3.924511260E1,1.771709323E-1,-3.172317147E-1,9.816226959E0,9.822949517E0
3.924763484E1,1.675941199E-1,-3.268085420E-1,9.816226959E0,9.823095405E0
3.925015734E1,1.628057212E-1,-3.172317147E-1,9.816226959E0,9.822700921E0
3.925268020E1,1.675941199E-1,-3.076549172E-1,9.816226959E0,9.822476829E0
3.925520348E1,1.675941199E-1,-3.172317147E-1,9.821015358E0,9.827566658E0
3.925772723E1,1.580173075E-1,-3.172317147E-1,9.825803757E0,9.832193290E0
3.926025145E1,1.580173075E-1,-3.124433160E-1,9.821015358E0,9.827254599E0
3.926277614E1,1.675941199E-1,-3.076549172E-1,9.816226959E0,9.822476829E0
3.926530130E1,1.580173075E-1,-3.124433160E-1,9.825803757E0,9.832039959E0
3.926782687E1,1.580173075E-1,-3.124433160E-1,9.825803757E0,9.832039959E0
3.927035281E1,1.771709323E-1,-3.028665185E-1,9.821015358E0,9.827281431E0
3.927287906E1,1.771709323E-1,-2.980781198E-1,9.840168953E0,9.846276714E0
3.927540557E1,1.723825186E-1,-2.980781198E-1,9.844957352E0,9.850977188E0
3.927793223E1,1.723825186E-1,-3.124433160E-1,9.835380554E0,9.841851818E0
3.928045895E1,1.675941199E-1,-3.172317147E-1,9.840168953E0,9.846707509E0
3.928299109E1,1.628057212E-1,-3.076549172E-1,9.849745750E0,9.855894104E0
