"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.754573630E1,1.244984865E-1,-3.794809580E-1,9.888052940E0,9.896115229E0
4.754825917E1,1.101332754E-1,-3.842693865E-1,9.873687744E0,9.881776256E0
4.755078245E1,9.097966552E-2,-3.986345828E-1,9.888052940E0,9.896503311E0
4.755330620E1,8.619125932E-2,-4.225766063E-1,9.883264542E0,9.892669909E0
4.755583042E1,9.097966552E-2,-4.177882075E-1,9.844957352E0,9.854238151E0
4.755835511E1,9.576806426E-2,-4.129997790E-1,9.792284966E0,9.801458319E0
4.756088026E1,1.005564705E-1,-3.986345828E-1,9.725247383E0,9.733933316E0
4.756340584E1,1.005564705E-1,-3.746925592E-1,9.643844604E0,9.651644672E0
4.756593177E1,1.005564705E-1,-3.603273630E-1,9.610325813E0,9.617604153E0
4.756845802E1,1.053448766E-1,-3.699041605E-1,9.662998199E0,9.670649453E0
4.757098453E1,1.101332754E-1,-3.794809580E-1,9.749189377E0,9.757193687E0
4.757351120E1,1.149216816E-1,-3.794809580E-1,9.864110947E0,9.872076659E0
4.757603797E1,1.340752989E-1,-3.890577853E-1,9.969455719E0,9.977945153E0
4.757857016E1,1.292868853E-1,-3.890577853E-1,1.004128170E1,1.004964772E1
4.758109016E1,1.149216816E-1,-3.842693865E-1,1.004607010E1,1.005407352E1
4.758361032E1,1.101332754E-1,-3.699041605E-1,9.993397713E0,1.000084778E1
4.758613084E1,1.005564705E-1,-3.699041605E-1,9.969455719E0,9.976822542E0
4.758865188E1,1.005564705E-1,-3.651157618E-1,1.000297451E1,1.001014087E1
4.759117354E1,1.005564705E-1,-3.603273630E-1,1.006043530E1,1.006738823E1
4.759369594E1,9.576806426E-2,-3.603273630E-1,1.012747288E1,1.013433344E1
4.759621912E1,1.005564705E-1,-3.746925592E-1,1.018493366E1,1.019231965E1
4.759874313E1,1.053448766E-1,-3.842693865E-1,1.023281765E1,1.024057213E1
4.760126797E1,9.576806426E-2,-3.699041605E-1,1.024239445E1,1.024951924E1
4.760379360E1,9.097966552E-2,-3.699041605E-1,1.022802925E1,1.023512036E1
4.760631995E1,9.097966552E-2,-3.651157618E-1,1.019451046E1,1.020145236E1
4.760884693E1,9.576806426E-2,-3.603273630E-1,1.014183807E1,1.014868892E1
4.761137443E1,9.576806426E-2,-3.699041605E-1,1.007001209E1,1.007725876E1
4.761390229E1,9.576806426E-2,-3.603273630E-1,9.988609314E0,9.995565185E0
4.761643037E1,1.005564705E-1,-3.459621370E-1,9.907206535E0,9.913755229E0
4.761895854E1,1.053448766E-1,-3.507505357E-1,9.844957352E0,9.851766783E0
4.762148604E1,1.053448766E-1,-3.651157618E-1,9.792284966E0,9.799655704E0
4.762401073E1,1.053448766E-1,-3.699041605E-1,9.744400978E0,9.751988364E0
4.762653271E1,1.149216816E-1,-3.699041605E-1,9.706093788E0,9.713819676E0
4.762905490E1,1.053448766E-1,-3.699041605E-1,9.667786598E0,9.675434065E0
4.763157740E1,8.619125932E-2,-3.507505357E-1,9.619902611E0,9.626680690E0
4.763410026E1,8.619125932E-2,-3.363853395E-1,9.538499832E0,9.544818651E0
4.763662354E1,8.140286058E-2,-3.315969408E-1,9.466673851E0,9.472829396E0
4.763914729E1,4.788403213E-2,-3.028665185E-1,9.380482674E0,9.385492859E0
4.764167151E1,5.267243832E-2,-2.789244950E-1,9.255983353E0,9.260334826E0
4.764419620E1,9.576806426E-2,-3.028665185E-1,9.165003777E0,9.170506740E0
4.764672136E1,1.149216816E-1,-3.268085420E-1,9.126696587E0,9.133268933E0
4.764924693E1,1.149216816E-1,-3.363853395E-1,9.112331390E0,9.119262331E0
4.765177292E1,9.576806426E-2,-3.507505357E-1,9.145850182E0,9.153074511E0
4.765429922E1,7.661445439E-2,-3.651157618E-1,9.212887764E0,9.220438181E0
4.765682578E1,7.182604820E-2,-3.699041605E-1,9.284713745E0,9.292356934E0
4.765935250E1,8.140286058E-2,-3.746925592E-1,9.356540680E0,9.364393971E0
4.766187932E1,1.005564705E-1,-3.699041605E-1,9.409213066E0,9.417018170E0
4.766441156E1,1.005564705E-1,-3.651157618E-1,9.428366661E0,9.435969427E0
4.766693136E1,8.619125932E-2,-3.507505357E-1,9.452308655E0,9.459206826E0
4.766945130E1,8.619125932E-2,-3.268085420E-1,9.485827446E0,9.491846769E0
4.767197162E1,9.097966552E-2,-3.076549172E-1,9.524134636E0,9.529536684E0
4.767449245E1,1.101332754E-1,-2.980781198E-1,9.591172218E0,9.596434985E0
4.767701396E1,1.053448766E-1,-3.315969408E-1,9.667786598E0,9.674045265E0
4.767953625E1,9.576806426E-2,-3.555389643E-1,9.792284966E0,9.799205290E0
4.768205938E1,1.005564705E-1,-3.507505357E-1,9.950302124E0,9.956990002E0
4.768458334E1,1.005564705E-1,-3.603273630E-1,1.007480049E1,1.008174352E1
4.768710813E1,1.005564705E-1,-3.603273630E-1,1.018014526E1,1.018701649E1
4.768963375E1,9.576806426E-2,-3.555389643E-1,1.026154804E1,1.026815211E1
4.769216011E1,8.619125932E-2,-3.603273630E-1,1.028549004E1,1.029216061E1
4.769468714E1,9.097966552E-2,-3.651157618E-1,1.028070164E1,1.028758538E1
4.769721469E1,8.140286058E-2,-3.699041605E-1,1.026154804E1,1.026853562E1
4.769974266E1,7.661445439E-2,-3.555389643E-1,1.022324085E1,1.022970827E1
4.770227089E1,7.661445439E-2,-3.363853395E-1,1.019451046E1,1.020034648E1
4.770479922E1,7.661445439E-2,-3.411737382E-1,1.017535686E1,1.018136320E1
4.770732719E1,9.097966552E-2,-3.459621370E-1,1.016578007E1,1.017207213E1
4.770985193E1,9.097966552E-2,-3.507505357E-1,1.013704967E1,1.014352401E1
4.771237396E1,8.140286058E-2,-3.699041605E-1,1.008437729E1,1.009148754E1
4.771489620E1,7.661445439E-2,-3.746925592E-1,1.001733971E1,1.002463760E1
4.771741870E1,8.619125932E-2,-3.603273630E-1,9.926360130E0,9.933271877E0
4.771994157E1,1.005564705E-1,-3.555389643E-1,9.844957352E0,9.851888388E0
4.772246485E1,9.097966552E-2,-3.315969408E-1,9.753977776E0,9.760036694E0
4.772498860E1,9.576806426E-2,-3.268085420E-1,9.672574997E0,9.678568201E0
4.772751282E1,9.097966552E-2,-3.459621370E-1,9.600749016E0,9.607411137E0
4.773003750E1,8.140286058E-2,-3.555389643E-1,9.562441826E0,9.569395386E0
4.773256266E1,8.619125932E-2,-3.555389643E-1,9.557653427E0,9.564652420E0
4.773508823E1,9.097966552E-2,-3.555389643E-1,9.567230225E0,9.574266522E0
4.773761417E1,1.005564705E-1,-3.555389643E-1,9.600749016E0,9.607856224E0
4.774014042E1,1.005564705E-1,-3.555389643E-1,9.629479408E0,9.636565427E0
4.774266693E1,9.576806426E-2,-3.507505357E-1,9.658209801E0,9.665051165E0
4.774519360E1,9.097966552E-2,-3.507505357E-1,9.677363396E0,9.684145059E0
4.774772037E1,8.619125932E-2,-3.555389643E-1,9.706093788E0,9.712985819E0
4.775025255E1,8.619125932E-2,-3.603273630E-1,9.730035782E0,9.737086888E0
4.775277255E1,8.619125932E-2,-3.603273630E-1,9.739612579E0,9.746656757E0
4.775529271E1,8.140286058E-2,-3.555389643E-1,9.763554573E0,9.770365002E0
4.775781323E1,8.619125932E-2,-3.603273630E-1,9.811438560E0,9.818431207E0
4.776033427E1,9.097966552E-2,-3.603273630E-1,9.859322548E0,9.866324250E0
4.776285594E1,9.576806426E-2,-3.507505357E-1,9.907206535E0,9.913876073E0
4.776537834E1,1.005564705E-1,-3.507505357E-1,9.940725327E0,9.947419643E0
4.776790151E1,9.576806426E-2,-3.603273630E-1,9.964667320E0,9.971639892E0
4.777042552E1,9.097966552E-2,-3.603273630E-1,9.988609314E0,9.995520453E0
4.777295037E1,9.576806426E-2,-3.603273630E-1,9.993397713E0,1.000035025E1
4.777547599E1,1.053448766E-1,-3.603273630E-1,9.974244118E0,9.981306481E0
4.777800235E1,1.005564705E-1,-3.507505357E-1,9.969455719E0,9.976130757E0
4.778052932E1,1.053448766E-1,-3.411737382E-1,9.959878922E0,9.966277399E0
4.778305682E1,1.149216816E-1,-3.459621370E-1,9.950302124E0,9.956977913E0
4.778558469E1,1.101332754E-1,-3.603273630E-1,9.935936928E0,9.943078385E0
4.778811276E1,9.576806426E-2,-3.507505357E-1,9.935936928E0,9.942587193E0
4.779064094E1,9.097966552E-2,-3.459621370E-1,9.940725327E0,9.947159751E0
4.779316839E1,1.005564705E-1,-3.699041605E-1,9.911994934E0,9.919404431E0
4.779569318E1,8.140286058E-2,-3.651157618E-1,9.892841339E0,9.899911399E0
4.779821792E1,7.182604820E-2,-3.459621370E-1,9.864110947E0,9.870437353E0
4.780073995E1,9.576806426E-2,-3.411737382E-1,9.825803757E0,9.832191541E0
4.780326219E1,1.005564705E-1,-3.459621370E-1,9.801861763E0,9.808480791E0
4.780578469E1,8.140286058E-2,-3.507505357E-1,9.763554573E0,9.770191926E0
4.780830755E1,5.267243832E-2,-3.507505357E-1,9.730035782E0,9.736498171E0
4.781083084E1,5.746084079E-2,-3.507505357E-1,9.725247383E0,9.731740047E0
4.781335459E1,8.140286058E-2,-3.411737382E-1,9.715670586E0,9.721999839E0
4.781587880E1,9.576806426E-2,-3.459621370E-1,9.730035782E0,9.736655362E0
4.781840349E1,7.661445439E-2,-3.459621370E-1,9.734824181E0,9.741271036E0
4.782092865E1,7.182604820E-2,-3.507505357E-1,9.730035782E0,9.736620627E0
4.782345422E1,9.097966552E-2,-3.651157618E-1,9.744400978E0,9.751663306E0
4.782598016E1,1.005564705E-1,-3.603273630E-1,9.753977776E0,9.761149003E0
4.782850641E1,1.005564705E-1,-3.411737382E-1,9.758766174E0,9.765245945E0
4.783103292E1,8.619125932E-2,-3.459621370E-1,9.777919769E0,9.784417905E0
4.783355959E1,9.097966552E-2,-3.459621370E-1,9.806650162E0,9.813172499E0
4.783608636E1,1.005564705E-1,-3.507505357E-1,9.840168953E0,9.846931632E0
4.783861854E1,9.576806426E-2,-3.699041605E-1,9.873687744E0,9.881078397E0
4.784113849E1,1.053448766E-1,-3.699041605E-1,9.907206535E0,9.914669332E0
4.784365860E1,1.149216816E-1,-3.699041605E-1,9.940725327E0,9.948269000E0
4.784617906E1,9.576806426E-2,-3.507505357E-1,9.969455719E0,9.976083640E0
4.784870005E1,9.097966552E-2,-3.268085420E-1,9.974244118E0,9.980011365E0
4.785122167E1,1.149216816E-1,-3.315969408E-1,9.979032516E0,9.985201725E0
4.785374401E1,1.053448766E-1,-3.507505357E-1,9.969455719E0,9.976180172E0
4.785626714E1,6.703764945E-2,-3.507505357E-1,9.950302124E0,9.956707907E0
4.785879110E1,7.182604820E-2,-3.459621370E-1,9.945513725E0,9.951788384E0
4.786131589E1,1.005564705E-1,-3.555389643E-1,9.926360130E0,9.933234367E0
4.786384146E1,1.101332754E-1,-3.555389643E-1,9.902418137E0,9.909410792E0
4.786636776E1,9.097966552E-2,-3.507505357E-1,9.883264542E0,9.889905017E0
4.786889469E1,7.182604820E-2,-3.555389643E-1,9.864110947E0,9.870777665E0
4.787142214E1,8.140286058E-2,-3.651157618E-1,9.844957352E0,9.852061774E0
4.787395000E1,9.576806426E-2,-3.651157618E-1,9.830592155E0,9.837836305E0
4.787647813E1,1.053448766E-1,-3.651157618E-1,9.792284966E0,9.799655704E0
4.787900636E1,9.576806426E-2,-3.555389643E-1,9.758766174E0,9.765710252E0
4.788153433E1,9.097966552E-2,-3.459621370E-1,9.739612579E0,9.746179780E0
4.788405912E1,1.005564705E-1,-3.507505357E-1,9.730035782E0,9.736874953E0
4.788658386E1,9.576806426E-2,-3.363853395E-1,9.730035782E0,9.736319784E0
4.788910589E1,7.661445439E-2,-3.172317147E-1,9.725247383E0,9.730721576E0
4.789162813E1,8.619125932E-2,-3.220201433E-1,9.725247383E0,9.730958975E0
4.789415063E1,9.576806426E-2,-3.363853395E-1,9.753977776E0,9.760246363E0
4.789667349E1,9.097966552E-2,-3.459621370E-1,9.782708168E0,9.789246457E0
4.789919677E1,8.619125932E-2,-3.459621370E-1,9.801861763E0,9.808344037E0
4.790172052E1,9.576806426E-2,-3.507505357E-1,9.821015358E0,9.827743389E0
4.790424474E1,9.576806426E-2,-3.555389643E-1,9.849745750E0,9.856625732E0
4.790676943E1,9.097966552E-2,-3.555389643E-1,9.864110947E0,9.870935620E0
4.790929459E1,9.097966552E-2,-3.699041605E-1,9.868899345E0,9.876248310E0
4.791182016E1,1.005564705E-1,-3.699041605E-1,9.888052940E0,9.895480364E0
4.791434610E1,9.576806426E-2,-3.651157618E-1,9.883264542E0,9.890470112E0
4.791687235E1,7.182604820E-2,-3.651157618E-1,9.883264542E0,9.890267261E0
4.791939886E1,6.703764945E-2,-3.411737382E-1,9.888052940E0,9.894164165E0
4.792192552E1,9.097966552E-2,-3.076549172E-1,9.888052940E0,9.893256279E0
4.792445229E1,1.292868853E-1,-3.028665185E-1,9.911994934E0,9.917463728E0
4.792698448E1,1.101332754E-1,-3.363853395E-1,9.916783333E0,9.923098110E0
4.792950443E1,6.703764945E-2,-3.555389643E-1,9.897629738E0,9.904240326E0
4.793202453E1,6.703764945E-2,-3.268085420E-1,9.911994934E0,9.917607647E0
4.793454500E1,1.005564705E-1,-3.363853395E-1,9.945513725E0,9.951708896E0
4.793706599E1,1.053448766E-1,-3.699041605E-1,9.940725327E0,9.948162979E0
4.793958761E1,9.097966552E-2,-3.555389643E-1,9.907206535E0,9.914001543E0
4.794210995E1,1.053448766E-1,-3.507505357E-1,9.897629738E0,9.904402956E0
4.794463308E1,9.576806426E-2,-3.746925592E-1,9.868899345E0,9.876474084E0
4.794715703E1,7.661445439E-2,-3.746925592E-1,9.830592155E0,9.838028584E0
4.794968183E1,8.619125932E-2,-3.555389643E-1,9.825803757E0,9.832611879E0
4.795220740E1,1.101332754E-1,-3.411737382E-1,9.821015358E0,9.827556742E0
4.795473370E1,1.053448766E-1,-3.459621370E-1,9.787496567E0,9.794175636E0
4.795726063E1,8.140286058E-2,-3.603273630E-1,9.758766174E0,9.765755448E0
4.795978808E1,7.661445439E-2,-3.507505357E-1,9.739612579E0,9.746227419E0
4.796231594E1,1.005564705E-1,-3.268085420E-1,9.753977776E0,9.759969153E0
4.796484406E1,1.101332754E-1,-3.268085420E-1,9.777919769E0,9.783999600E0
4.796737229E1,9.576806426E-2,-3.459621370E-1,9.777919769E0,9.784506954E0
4.796990032E1,8.619125932E-2,-3.603273630E-1,9.792284966E0,9.799291280E0
4.797242505E1,9.097966552E-2,-3.555389643E-1,9.806650162E0,9.813514796E0
4.797494709E1,1.005564705E-1,-3.555389643E-1,9.811438560E0,9.818393259E0
4.797746932E1,1.005564705E-1,-3.603273630E-1,9.816226959E0,9.823352744E0
4.797999183E1,7.661445439E-2,-3.603273630E-1,9.816226959E0,9.823136836E0
4.798251469E1,7.661445439E-2,-3.555389643E-1,9.844957352E0,9.851673106E0
4.798503797E1,1.005564705E-1,-3.603273630E-1,9.878476143E0,9.885557057E0
4.798756172E1,9.576806426E-2,-3.555389643E-1,9.897629738E0,9.904476458E0
4.799008594E1,8.619125932E-2,-3.507505357E-1,9.902418137E0,9.909002968E0
4.799261063E1,9.576806426E-2,-3.411737382E-1,9.907206535E0,9.913541868E0
4.799513578E1,1.005564705E-1,-3.363853395E-1,9.916783333E0,9.922996441E0
4.799766136E1,8.619125932E-2,-3.459621370E-1,9.907206535E0,9.913619928E0
4.800018729E1,7.182604820E-2,-3.507505357E-1,9.902418137E0,9.908888428E0
4.800271354E1,8.140286058E-2,-3.459621370E-1,9.902418137E0,9.908794133E0
4.800524005E1,1.005564705E-1,-3.507505357E-1,9.888052940E0,9.894782893E0
4.800776672E1,1.005564705E-1,-3.603273630E-1,9.883264542E0,9.890342027E0
4.801029349E1,8.140286058E-2,-3.555389643E-1,9.878476143E0,9.885207397E0
4.801282568E1,9.576806426E-2,-3.411737382E-1,9.873687744E0,9.880044570E0
4.801534563E1,1.149216816E-1,-3.411737382E-1,9.859322548E0,9.865893148E0
4.801786573E1,1.053448766E-1,-3.603273630E-1,9.830592155E0,9.837757645E0
4.802038620E1,1.005564705E-1,-3.603273630E-1,9.811438560E0,9.818567820E0
4.802290719E1,1.101332754E-1,-3.555389643E-1,9.806650162E0,9.813711056E0
4.802542880E1,1.005564705E-1,-3.603273630E-1,9.811438560E0,9.818567820E0
4.802795115E1,9.097966552E-2,-3.555389643E-1,9.806650162E0,9.813514796E0
4.803047427E1,9.576806426E-2,-3.603273630E-1,9.792284966E0,9.799380193E0
4.803299823E1,1.005564705E-1,-3.555389643E-1,9.787496567E0,9.794468265E0
4.803552302E1,9.576806426E-2,-3.603273630E-1,9.797073364E0,9.804165127E0
4.803804860E1,9.097966552E-2,-3.651157618E-1,9.806650162E0,9.813866425E0
4.804057490E1,9.097966552E-2,-3.507505357E-1,9.806650162E0,9.813342480E0
4.804310182E1,9.097966552E-2,-3.411737382E-1,9.825803757E0,9.832146067E0
4.804562927E1,9.097966552E-2,-3.411737382E-1,9.835380554E0,9.841716693E0
4.804815714E1,9.576806426E-2,-3.507505357E-1,9.849745750E0,9.856454170E0
4.805068526E1,1.005564705E-1,-3.555389643E-1,9.859322548E0,9.866243493E0
4.805321349E1,8.140286058E-2,-3.555389643E-1,9.868899345E0,9.875637127E0
4.805574151E1,7.182604820E-2,-3.555389643E-1,9.888052940E0,9.894703527E0
4.805826625E1,8.619125932E-2,-3.507505357E-1,9.888052940E0,9.894647332E0
4.806078828E1,9.097966552E-2,-3.555389643E-1,9.883264542E0,9.890075998E0
4.806331052E1,8.619125932E-2,-3.651157618E-1,9.902418137E0,9.909521856E0
4.806583302E1,9.097966552E-2,-3.603273630E-1,9.902418137E0,9.909389389E0
4.806835589E1,9.097966552E-2,-3.555389643E-1,9.888052940E0,9.894861101E0
4.807087917E1,8.619125932E-2,-3.459621370E-1,9.883264542E0,9.889693460E0
4.807340292E1,8.619125932E-2,-3.363853395E-1,9.878476143E0,9.884577631E0
4.807592714E1,8.619125932E-2,-3.363853395E-1,9.868899345E0,9.875006750E0
4.807845182E1,8.619125932E-2,-3.411737382E-1,9.864110947E0,9.870385667E0
4.808097698E1,9.097966552E-2,-3.459621370E-1,9.854534149E0,9.861024815E0
4.808350255E1,9.097966552E-2,-3.507505357E-1,9.840168953E0,9.846838491E0
4.808602849E1,9.097966552E-2,-3.459621370E-1,9.825803757E0,9.832313388E0
4.808855474E1,9.097966552E-2,-3.459621370E-1,9.825803757E0,9.832313388E0
4.809108125E1,9.576806426E-2,-3.507505357E-1,9.830592155E0,9.837313637E0
4.809360792E1,9.576806426E-2,-3.459621370E-1,9.816226959E0,9.822788455E0
4.809613469E1,1.053448766E-1,-3.411737382E-1,9.806650162E0,9.813148550E0
4.809866688E1,1.005564705E-1,-3.555389643E-1,9.816226959E0,9.823178267E0
4.810118683E1,8.619125932E-2,-3.603273630E-1,9.811438560E0,9.818431207E0
4.810370693E1,8.619125932E-2,-3.555389643E-1,9.801861763E0,9.808686503E0
4.810622740E1,9.097966552E-2,-3.459621370E-1,9.811438560E0,9.817957717E0
4.810874839E1,8.619125932E-2,-3.507505357E-1,9.811438560E0,9.818084411E0
4.811127000E1,8.140286058E-2,-3.555389643E-1,9.816226959E0,9.823000870E0
4.811379235E1,9.576806426E-2,-3.555389643E-1,9.840168953E0,9.847055626E0
4.811631547E1,1.005564705E-1,-3.555389643E-1,9.840168953E0,9.847103360E0
4.811883943E1,9.097966552E-2,-3.507505357E-1,9.844957352E0,9.851623648E0
4.812136422E1,9.097966552E-2,-3.651157618E-1,9.849745750E0,9.856930464E0
4.812388979E1,9.576806426E-2,-3.651157618E-1,9.849745750E0,9.856975824E0
4.812641610E1,8.619125932E-2,-3.555389643E-1,9.864110947E0,9.870892647E0
4.812894302E1,8.140286058E-2,-3.507505357E-1,9.878476143E0,9.885036331E0
4.813147047E1,8.619125932E-2,-3.507505357E-1,9.878476143E0,9.885076923E0
4.813399834E1,8.140286058E-2,-3.555389643E-1,9.878476143E0,9.885207397E0
4.813652646E1,9.576806426E-2,-3.603273630E-1,9.878476143E0,9.885509508E0
4.813905469E1,1.053448766E-1,-3.555389643E-1,9.883264542E0,9.890218577E0
4.814158271E1,1.005564705E-1,-3.459621370E-1,9.883264542E0,9.889829089E0
4.814410745E1,8.619125932E-2,-3.507505357E-1,9.864110947E0,9.870721333E0
4.814662948E1,8.140286058E-2,-3.555389643E-1,9.859322548E0,9.866066870E0
4.814915172E1,8.619125932E-2,-3.555389643E-1,9.859322548E0,9.866107540E0
4.815167422E1,8.619125932E-2,-3.507505357E-1,9.854534149E0,9.861150956E0
4.815419709E1,8.140286058E-2,-3.603273630E-1,9.840168953E0,9.847100449E0
4.815672037E1,8.140286058E-2,-3.651157618E-1,9.840168953E0,9.847276830E0
4.815924412E1,9.576806426E-2,-3.507505357E-1,9.844957352E0,9.851669032E0
4.816176834E1,9.097966552E-2,-3.555389643E-1,9.840168953E0,9.847010220E0
4.816429302E1,8.619125932E-2,-3.555389643E-1,9.830592155E0,9.837396963E0
4.816681818E1,1.005564705E-1,-3.459621370E-1,9.830592155E0,9.837191852E0
4.816934375E1,1.053448766E-1,-3.507505357E-1,9.830592155E0,9.837411530E0
4.817186969E1,1.101332754E-1,-3.603273630E-1,9.830592155E0,9.837810085E0
4.817439594E1,1.005564705E-1,-3.699041605E-1,9.830592155E0,9.838062961E0
4.817692245E1,9.097966552E-2,-3.603273630E-1,9.825803757E0,9.832829327E0
4.817944912E1,9.097966552E-2,-3.459621370E-1,9.816226959E0,9.822742937E0
4.818197589E1,9.097966552E-2,-3.459621370E-1,9.825803757E0,9.832313388E0
4.818450808E1,8.619125932E-2,-3.411737382E-1,9.835380554E0,9.841673592E0
4.818702802E1,9.576806426E-2,-3.507505357E-1,9.844957352E0,9.851669032E0
4.818954813E1,9.576806426E-2,-3.507505357E-1,9.840168953E0,9.846883897E0
4.819206860E1,8.140286058E-2,-3.459621370E-1,9.844957352E0,9.851370538E0
4.819458959E1,8.619125932E-2,-3.411737382E-1,9.844957352E0,9.851244272E0
4.819711120E1,9.097966552E-2,-3.459621370E-1,9.840168953E0,9.846669088E0
4.819963354E1,8.619125932E-2,-3.603273630E-1,9.844957352E0,9.851926208E0
4.820215667E1,9.097966552E-2,-3.603273630E-1,9.844957352E0,9.851969263E0
4.820468063E1,7.661445439E-2,-3.555389643E-1,9.844957352E0,9.851673106E0
4.820720542E1,8.619125932E-2,-3.459621370E-1,9.840168953E0,9.846626009E0
4.820973099E1,9.097966552E-2,-3.507505357E-1,9.844957352E0,9.851623648E0
4.821225729E1,8.140286058E-2,-3.555389643E-1,9.854534149E0,9.861281746E0
4.821478422E1,8.140286058E-2,-3.507505357E-1,9.844957352E0,9.851539860E0
4.821731167E1,9.097966552E-2,-3.507505357E-1,9.844957352E0,9.851623648E0
4.821983953E1,9.097966552E-2,-3.459621370E-1,9.859322548E0,9.865810063E0
4.822236766E1,1.005564705E-1,-3.411737382E-1,9.859322548E0,9.865736274E0
4.822489589E1,9.576806426E-2,-3.507505357E-1,9.844957352E0,9.851669032E0
4.822742391E1,8.619125932E-2,-3.555389643E-1,9.830592155E0,9.837396963E0
4.822994865E1,8.619125932E-2,-3.507505357E-1,9.835380554E0,9.842010238E0
4.823247068E1,9.576806426E-2,-3.411737382E-1,9.840168953E0,9.846547418E0
4.823499292E1,1.005564705E-1,-3.507505357E-1,9.844957352E0,9.851716744E0
4.823751542E1,1.053448766E-1,-3.603273630E-1,9.835380554E0,9.842542558E0
4.824003828E1,1.101332754E-1,-3.459621370E-1,9.835380554E0,9.842079546E0
4.824256156E1,1.053448766E-1,-3.411737382E-1,9.830592155E0,9.837074727E0
4.824508532E1,1.053448766E-1,-3.507505357E-1,9.825803757E0,9.832626452E0
4.824760953E1,1.005564705E-1,-3.555389643E-1,9.825803757E0,9.832748295E0
4.825013422E1,1.005564705E-1,-3.603273630E-1,9.825803757E0,9.832922601E0
4.825265938E1,1.005564705E-1,-3.603273630E-1,9.825803757E0,9.832922601E0
4.825518495E1,9.576806426E-2,-3.507505357E-1,9.830592155E0,9.837313637E0
4.825771089E1,9.576806426E-2,-3.411737382E-1,9.835380554E0,9.841762123E0
4.826023714E1,8.619125932E-2,-3.459621370E-1,9.849745750E0,9.856196532E0
4.826276365E1,8.140286058E-2,-3.603273630E-1,9.854534149E0,9.861455548E0
4.826529032E1,9.097966552E-2,-3.507505357E-1,9.864110947E0,9.870764307E0
4.826781709E1,8.619125932E-2,-3.459621370E-1,9.873687744E0,9.880122894E0
4.827034927E1,7.182604820E-2,-3.603273630E-1,9.864110947E0,9.870951300E0
4.827286922E1,7.661445439E-2,-3.507505357E-1,9.859322548E0,9.865857125E0
4.827538933E1,8.619125932E-2,-3.459621370E-1,9.859322548E0,9.865767068E0
4.827790979E1,8.619125932E-2,-3.507505357E-1,9.864110947E0,9.870721333E0
4.828043078E1,8.619125932E-2,-3.507505357E-1,9.864110947E0,9.870721333E0
4.828295240E1,9.097966552E-2,-3.507505357E-1,9.854534149E0,9.861193971E0
4.828547474E1,9.576806426E-2,-3.459621370E-1,9.859322548E0,9.865855382E0
4.828799787E1,9.097966552E-2,-3.555389643E-1,9.859322548E0,9.866150534E0
4.829052183E1,8.619125932E-2,-3.603273630E-1,9.854534149E0,9.861496237E0
4.829304662E1,1.005564705E-1,-3.411737382E-1,9.859322548E0,9.865736274E0
4.829557219E1,1.005564705E-1,-3.459621370E-1,9.854534149E0,9.861117822E0
4.829809849E1,9.097966552E-2,-3.555389643E-1,9.835380554E0,9.842225150E0
4.830062542E1,9.576806426E-2,-3.507505357E-1,9.825803757E0,9.832528511E0
4.830315287E1,9.097966552E-2,-3.603273630E-1,9.825803757E0,9.832829327E0
4.830568073E1,9.097966552E-2,-3.603273630E-1,9.825803757E0,9.832829327E0
4.830820886E1,8.619125932E-2,-3.603273630E-1,9.816226959E0,9.823216197E0
4.831073709E1,9.097966552E-2,-3.555389643E-1,9.816226959E0,9.823084901E0
4.831326511E1,9.097966552E-2,-3.507505357E-1,9.825803757E0,9.832483039E0
4.831578985E1,9.097966552E-2,-3.555389643E-1,9.830592155E0,9.837440083E0
4.831831188E1,9.576806426E-2,-3.603273630E-1,9.835380554E0,9.842444715E0
4.832083412E1,9.576806426E-2,-3.603273630E-1,9.835380554E0,9.842444715E0
4.832335662E1,1.005564705E-1,-3.555389643E-1,9.816226959E0,9.823178267E0
4.832587948E1,9.576806426E-2,-3.459621370E-1,9.821015358E0,9.827573657E0
4.832840276E1,9.097966552E-2,-3.411737382E-1,9.844957352E0,9.851287331E0
4.833092651E1,9.097966552E-2,-3.411737382E-1,9.840168953E0,9.846502010E0
4.833345073E1,8.619125932E-2,-3.507505357E-1,9.830592155E0,9.837225066E0
4.833597542E1,9.097966552E-2,-3.507505357E-1,9.844957352E0,9.851623648E0
4.833850058E1,1.005564705E-1,-3.411737382E-1,9.849745750E0,9.856165708E0
4.834102615E1,9.097966552E-2,-3.507505357E-1,9.854534149E0,9.861193971E0
4.834355209E1,8.140286058E-2,-3.651157618E-1,9.859322548E0,9.866416627E0
4.834607834E1,8.140286058E-2,-3.555389643E-1,9.854534149E0,9.861281746E0
4.834860485E1,9.576806426E-2,-3.507505357E-1,9.864110947E0,9.870809603E0
4.835113151E1,1.005564705E-1,-3.459621370E-1,9.868899345E0,9.875473441E0
4.835365828E1,8.140286058E-2,-3.363853395E-1,9.859322548E0,9.865395209E0
4.835619047E1,8.619125932E-2,-3.459621370E-1,9.854534149E0,9.860981799E0
4.835871042E1,9.097966552E-2,-3.507505357E-1,9.864110947E0,9.870764307E0
4.836123052E1,9.097966552E-2,-3.507505357E-1,9.864110947E0,9.870764307E0
