"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.739536573E1,-3.878606856E-1,1.280897856E-1,9.830592155E0,9.839074399E0
3.739789000E1,-3.830722570E-1,1.328781992E-1,9.830592155E0,9.838950305E0
3.740041157E1,-3.830722570E-1,1.376665980E-1,9.840168953E0,9.848584744E0
3.740293334E1,-3.830722570E-1,1.376665980E-1,9.840168953E0,9.848584744E0
3.740545537E1,-3.878606856E-1,1.280897856E-1,9.840168953E0,9.848642948E0
3.740797776E1,-3.878606856E-1,1.328781992E-1,9.844957352E0,9.853490640E0
3.741050058E1,-3.974374831E-1,1.376665980E-1,9.835380554E0,9.844369929E0
3.741302386E1,-3.974374831E-1,1.233013868E-1,9.840168953E0,9.848963641E0
3.741554761E1,-3.974374831E-1,1.280897856E-1,9.840168953E0,9.849024752E0
3.741807183E1,-3.878606856E-1,1.376665980E-1,9.844957352E0,9.853556376E0
3.742059651E1,-3.830722570E-1,1.376665980E-1,9.844957352E0,9.853369053E0
3.742312162E1,-3.734954596E-1,1.376665980E-1,9.835380554E0,9.843432409E0
3.742564709E1,-3.639186621E-1,1.328781992E-1,9.825803757E0,9.833438507E0
3.742817287E1,-3.782838583E-1,1.376665980E-1,9.835380554E0,9.843615261E0
3.743069891E1,-3.878606856E-1,1.472434103E-1,9.849745750E0,9.858478984E0
3.743322511E1,-3.830722570E-1,1.472434103E-1,9.849745750E0,9.858291755E0
3.743575141E1,-3.878606856E-1,1.424549967E-1,9.835380554E0,9.844056074E0
3.743828313E1,-3.878606856E-1,1.424549967E-1,9.830592155E0,9.839271897E0
3.744080250E1,-3.926490843E-1,1.376665980E-1,9.835380554E0,9.844177774E0
3.744332204E1,-3.926490843E-1,1.280897856E-1,9.830592155E0,9.839264323E0
3.744584193E1,-3.830722570E-1,1.376665980E-1,9.821015358E0,9.829447548E0
3.744836235E1,-3.926490843E-1,1.424549967E-1,9.830592155E0,9.839461817E0
3.745088339E1,-4.022258818E-1,1.280897856E-1,9.849745750E0,9.858787147E0
3.745340516E1,-3.974374831E-1,1.137245819E-1,9.854534149E0,9.863200958E0
3.745592776E1,-3.782838583E-1,1.185129806E-1,9.840168953E0,9.848150538E0
3.745845120E1,-3.782838583E-1,1.328781992E-1,9.835380554E0,9.843549458E0
3.746097547E1,-3.926490843E-1,1.328781992E-1,9.835380554E0,9.844111974E0
3.746350058E1,-3.878606856E-1,1.376665980E-1,9.830592155E0,9.839203735E0
3.746602646E1,-3.830722570E-1,1.328781992E-1,9.830592155E0,9.838950305E0
3.746855303E1,-3.830722570E-1,1.233013868E-1,9.840168953E0,9.848394418E0
3.747108011E1,-3.878606856E-1,1.233013868E-1,9.830592155E0,9.839013226E0
3.747360761E1,-3.878606856E-1,1.328781992E-1,9.835380554E0,9.843922144E0
3.747613537E1,-3.782838583E-1,1.424549967E-1,9.849745750E0,9.858036491E0
3.747866323E1,-3.782838583E-1,1.233013868E-1,9.835380554E0,9.843424839E0
3.748119078E1,-3.926490843E-1,1.185129806E-1,9.835380554E0,9.843928549E0
3.748371506E1,-3.926490843E-1,1.280897856E-1,9.840168953E0,9.848832688E0
3.748623662E1,-3.974374831E-1,1.280897856E-1,9.849745750E0,9.858592947E0
3.748875839E1,-3.974374831E-1,1.376665980E-1,9.835380554E0,9.844369929E0
3.749128042E1,-3.830722570E-1,1.424549967E-1,9.821015358E0,9.829515779E0
3.749380282E1,-3.926490843E-1,1.376665980E-1,9.835380554E0,9.844177774E0
3.749632563E1,-3.926490843E-1,1.233013868E-1,9.840168953E0,9.848771576E0
3.749884891E1,-3.782838583E-1,1.328781992E-1,9.849745750E0,9.857902751E0
3.750137266E1,-3.926490843E-1,1.424549967E-1,9.854534149E0,9.863382281E0
3.750389688E1,-3.926490843E-1,1.328781992E-1,9.840168953E0,9.848896128E0
3.750642157E1,-3.926490843E-1,1.280897856E-1,9.825803757E0,9.834480147E0
3.750894667E1,-3.830722570E-1,1.233013868E-1,9.825803757E0,9.834041237E0
3.751147214E1,-3.878606856E-1,1.280897856E-1,9.840168953E0,9.848642948E0
3.751399792E1,-3.926490843E-1,1.233013868E-1,9.840168953E0,9.848771576E0
3.751652396E1,-3.830722570E-1,1.233013868E-1,9.830592155E0,9.838825627E0
3.751905016E1,-3.830722570E-1,1.328781992E-1,9.835380554E0,9.843734638E0
3.752157646E1,-3.878606856E-1,1.328781992E-1,9.840168953E0,9.848706390E0
3.752410818E1,-3.878606856E-1,1.328781992E-1,9.844957352E0,9.853490640E0
3.752662761E1,-3.926490843E-1,1.376665980E-1,9.849745750E0,9.858530151E0
3.752914719E1,-3.878606856E-1,1.424549967E-1,9.840168953E0,9.848840255E0
3.753166714E1,-3.878606856E-1,1.424549967E-1,9.830592155E0,9.839271897E0
3.753418761E1,-3.878606856E-1,1.376665980E-1,9.840168953E0,9.848772158E0
3.753670870E1,-3.878606856E-1,1.280897856E-1,9.840168953E0,9.848642948E0
3.753923052E1,-3.830722570E-1,1.233013868E-1,9.830592155E0,9.838825627E0
3.754175318E1,-3.830722570E-1,1.376665980E-1,9.840168953E0,9.848584744E0
3.754427667E1,-3.878606856E-1,1.376665980E-1,9.825803757E0,9.834419529E0
3.754680099E1,-3.878606856E-1,1.233013868E-1,9.821015358E0,9.829444634E0
3.754932610E1,-3.782838583E-1,1.233013868E-1,9.830592155E0,9.838640355E0
3.755185193E1,-3.782838583E-1,1.233013868E-1,9.835380554E0,9.843424839E0
3.755437839E1,-3.926490843E-1,1.233013868E-1,9.830592155E0,9.839203152E0
3.755690537E1,-3.926490843E-1,1.280897856E-1,9.825803757E0,9.834480147E0
3.755943276E1,-3.830722570E-1,1.376665980E-1,9.816226959E0,9.824663259E0
3.756196042E1,-3.830722570E-1,1.328781992E-1,9.821015358E0,9.829381651E0
3.756448818E1,-3.830722570E-1,1.233013868E-1,9.835380554E0,9.843610020E0
3.756701584E1,-3.878606856E-1,1.376665980E-1,9.844957352E0,9.853556376E0
3.756954011E1,-3.830722570E-1,1.376665980E-1,9.844957352E0,9.853369053E0
3.757206167E1,-3.974374831E-1,1.280897856E-1,9.844957352E0,9.853808847E0
3.757458344E1,-3.974374831E-1,1.233013868E-1,9.844957352E0,9.853747766E0
3.757710547E1,-3.878606856E-1,1.280897856E-1,9.840168953E0,9.848642948E0
3.757962787E1,-3.830722570E-1,1.376665980E-1,9.835380554E0,9.843800439E0
3.758215068E1,-3.830722570E-1,1.376665980E-1,9.825803757E0,9.834231841E0
3.758467396E1,-3.974374831E-1,1.233013868E-1,9.835380554E0,9.844179520E0
3.758719771E1,-3.974374831E-1,1.089361757E-1,9.849745750E0,9.858362693E0
3.758972193E1,-3.830722570E-1,1.185129806E-1,9.854534149E0,9.862688932E0
3.759224662E1,-3.830722570E-1,1.280897856E-1,9.854534149E0,9.862808659E0
3.759477172E1,-3.782838583E-1,1.328781992E-1,9.844957352E0,9.853118316E0
3.759729719E1,-3.830722570E-1,1.328781992E-1,9.821015358E0,9.829381651E0
3.759982297E1,-3.926490843E-1,1.376665980E-1,9.835380554E0,9.844177774E0
3.760234901E1,-3.782838583E-1,1.424549967E-1,9.840168953E0,9.848467755E0
3.760487521E1,-3.830722570E-1,1.328781992E-1,9.835380554E0,9.843734638E0
3.760740151E1,-3.878606856E-1,1.424549967E-1,9.825803757E0,9.834487724E0
3.760993323E1,-3.926490843E-1,1.424549967E-1,9.821015358E0,9.829893661E0
3.761245266E1,-3.926490843E-1,1.280897856E-1,9.840168953E0,9.848832688E0
3.761497224E1,-3.830722570E-1,1.185129806E-1,9.840168953E0,9.848335631E0
3.761749219E1,-3.782838583E-1,1.233013868E-1,9.830592155E0,9.838640355E0
3.762001266E1,-3.782838583E-1,1.328781992E-1,9.830592155E0,9.838765035E0
3.762253375E1,-3.830722570E-1,1.328781992E-1,9.835380554E0,9.843734638E0
3.762505558E1,-3.878606856E-1,1.424549967E-1,9.835380554E0,9.844056074E0
3.762757823E1,-3.878606856E-1,1.424549967E-1,9.830592155E0,9.839271897E0
3.763010172E1,-3.926490843E-1,1.280897856E-1,9.830592155E0,9.839264323E0
3.763262605E1,-3.926490843E-1,1.185129806E-1,9.830592155E0,9.839144310E0
3.763515115E1,-3.782838583E-1,1.328781992E-1,9.830592155E0,9.838765035E0
3.763767698E1,-3.782838583E-1,1.376665980E-1,9.830592155E0,9.838830870E0
3.764020344E1,-3.878606856E-1,1.376665980E-1,9.830592155E0,9.839203735E0
3.764273042E1,-3.878606856E-1,1.376665980E-1,9.830592155E0,9.839203735E0
3.764525782E1,-3.878606856E-1,1.328781992E-1,9.835380554E0,9.843922144E0
3.764778547E1,-3.830722570E-1,1.376665980E-1,9.840168953E0,9.848584744E0
3.765031323E1,-3.878606856E-1,1.280897856E-1,9.844957352E0,9.853427229E0
3.765284094E1,-3.974374831E-1,1.280897856E-1,9.849745750E0,9.858592947E0
3.765536521E1,-3.926490843E-1,1.280897856E-1,9.835380554E0,9.844048504E0
3.765788943E1,-3.926490843E-1,1.233013868E-1,9.821015358E0,9.829634744E0
3.766041094E1,-3.926490843E-1,1.280897856E-1,9.821015358E0,9.829695975E0
3.766293266E1,-3.878606856E-1,1.328781992E-1,9.835380554E0,9.843922144E0
3.766545469E1,-3.830722570E-1,1.376665980E-1,9.835380554E0,9.843800439E0
3.766797709E1,-3.830722570E-1,1.376665980E-1,9.825803757E0,9.834231841E0
3.767049990E1,-3.878606856E-1,1.328781992E-1,9.830592155E0,9.839137902E0
3.767302318E1,-3.878606856E-1,1.328781992E-1,9.830592155E0,9.839137902E0
3.767554693E1,-3.878606856E-1,1.328781992E-1,9.835380554E0,9.843922144E0
3.767807115E1,-3.878606856E-1,1.280897856E-1,9.835380554E0,9.843858672E0
3.768059584E1,-3.830722570E-1,1.233013868E-1,9.825803757E0,9.834041237E0
3.768312094E1,-3.830722570E-1,1.328781992E-1,9.830592155E0,9.838950305E0
3.768564641E1,-3.782838583E-1,1.376665980E-1,9.835380554E0,9.843615261E0
3.768817219E1,-3.878606856E-1,1.280897856E-1,9.840168953E0,9.848642948E0
3.769069823E1,-3.974374831E-1,1.233013868E-1,9.844957352E0,9.853747766E0
3.769322443E1,-3.974374831E-1,1.328781992E-1,9.835380554E0,9.844304131E0
3.769575073E1,-3.974374831E-1,1.376665980E-1,9.825803757E0,9.834801885E0
3.769828245E1,-3.926490843E-1,1.328781992E-1,9.816226959E0,9.824975401E0
3.770080198E1,-3.926490843E-1,1.376665980E-1,9.816226959E0,9.825041329E0
3.770332167E1,-3.830722570E-1,1.376665980E-1,9.835380554E0,9.843800439E0
3.770584172E1,-3.830722570E-1,1.328781992E-1,9.849745750E0,9.858087660E0
3.770836230E1,-3.830722570E-1,1.328781992E-1,9.835380554E0,9.843734638E0
3.771088349E1,-3.782838583E-1,1.328781992E-1,9.821015358E0,9.829196201E0
3.771340542E1,-3.878606856E-1,1.328781992E-1,9.830592155E0,9.839137902E0
3.771592813E1,-3.926490843E-1,1.328781992E-1,9.844957352E0,9.853680286E0
3.771845167E1,-3.974374831E-1,1.376665980E-1,9.840168953E0,9.849153957E0
3.772097605E1,-4.022258818E-1,1.424549967E-1,9.830592155E0,9.839848638E0
3.772350120E1,-3.926490843E-1,1.328781992E-1,9.835380554E0,9.844111974E0
3.772602709E1,-3.878606856E-1,1.328781992E-1,9.840168953E0,9.848706390E0
3.772855360E1,-3.926490843E-1,1.328781992E-1,9.840168953E0,9.848896128E0
3.773108063E1,-3.878606856E-1,1.280897856E-1,9.840168953E0,9.848642948E0
3.773360802E1,-3.830722570E-1,1.233013868E-1,9.840168953E0,9.848394418E0
3.773613563E1,-3.878606856E-1,1.328781992E-1,9.835380554E0,9.843922144E0
3.773866334E1,-3.926490843E-1,1.472434103E-1,9.825803757E0,9.834748263E0
3.774119026E1,-3.926490843E-1,1.472434103E-1,9.821015358E0,9.829964221E0
3.774371454E1,-3.926490843E-1,1.328781992E-1,9.840168953E0,9.848896128E0
3.774623610E1,-3.782838583E-1,1.280897856E-1,9.844957352E0,9.853054903E0
3.774875787E1,-3.782838583E-1,1.376665980E-1,9.844957352E0,9.853184055E0
3.775127990E1,-3.974374831E-1,1.280897856E-1,9.844957352E0,9.853808847E0
3.775380230E1,-3.926490843E-1,1.328781992E-1,9.849745750E0,9.858464448E0
3.775632511E1,-3.830722570E-1,1.328781992E-1,9.844957352E0,9.853303315E0
3.775884839E1,-3.878606856E-1,1.280897856E-1,9.835380554E0,9.843858672E0
3.776137214E1,-3.878606856E-1,1.328781992E-1,9.830592155E0,9.839137902E0
3.776389636E1,-3.878606856E-1,1.328781992E-1,9.825803757E0,9.834353664E0
3.776642105E1,-3.926490843E-1,1.280897856E-1,9.840168953E0,9.848832688E0
3.776894615E1,-3.878606856E-1,1.280897856E-1,9.859322548E0,9.867780095E0
3.777147162E1,-3.830722570E-1,1.280897856E-1,9.844957352E0,9.853239904E0
3.777399740E1,-3.878606856E-1,1.233013868E-1,9.830592155E0,9.839013226E0
3.777652344E1,-3.878606856E-1,1.328781992E-1,9.840168953E0,9.848706390E0
3.777904964E1,-3.878606856E-1,1.424549967E-1,9.840168953E0,9.848840255E0
3.778157594E1,-3.878606856E-1,1.376665980E-1,9.825803757E0,9.834419529E0
3.778410766E1,-3.878606856E-1,1.376665980E-1,9.821015358E0,9.829635327E0
3.778662704E1,-3.926490843E-1,1.376665980E-1,9.830592155E0,9.839393656E0
3.778914657E1,-3.878606856E-1,1.328781992E-1,9.830592155E0,9.839137902E0
3.779166646E1,-3.687070608E-1,1.472434103E-1,9.840168953E0,9.848174985E0
3.779418688E1,-3.591302633E-1,1.424549967E-1,9.835380554E0,9.842965946E0
3.779670792E1,-3.734954596E-1,1.233013868E-1,9.840168953E0,9.848026559E0
3.779922969E1,-3.830722570E-1,1.233013868E-1,9.844957352E0,9.853178819E0
3.780175230E1,-3.830722570E-1,1.280897856E-1,9.830592155E0,9.838886801E0
3.780427573E1,-3.782838583E-1,1.328781992E-1,9.830592155E0,9.838765035E0
3.780680000E1,-3.878606856E-1,1.376665980E-1,9.830592155E0,9.839203735E0
3.780932511E1,-3.926490843E-1,1.424549967E-1,9.840168953E0,9.849029990E0
3.781185099E1,-3.878606856E-1,1.376665980E-1,9.840168953E0,9.848772158E0
3.781437756E1,-3.830722570E-1,1.280897856E-1,9.835380554E0,9.843671164E0
3.781690464E1,-3.878606856E-1,1.280897856E-1,9.830592155E0,9.839074399E0
3.781943214E1,-3.878606856E-1,1.280897856E-1,9.840168953E0,9.848642948E0
3.782195990E1,-3.878606856E-1,1.280897856E-1,9.844957352E0,9.853427229E0
3.782448776E1,-3.926490843E-1,1.328781992E-1,9.835380554E0,9.844111974E0
3.782701532E1,-3.878606856E-1,1.328781992E-1,9.835380554E0,9.843922144E0
3.782953959E1,-3.926490843E-1,1.280897856E-1,9.840168953E0,9.848832688E0
3.783206115E1,-3.974374831E-1,1.376665980E-1,9.840168953E0,9.849153957E0
3.783458292E1,-3.878606856E-1,1.376665980E-1,9.835380554E0,9.843987944E0
3.783710495E1,-3.734954596E-1,1.376665980E-1,9.835380554E0,9.843432409E0
3.783962735E1,-3.878606856E-1,1.376665980E-1,9.844957352E0,9.853556376E0
3.784215016E1,-3.878606856E-1,1.280897856E-1,9.840168953E0,9.848642948E0
3.784467344E1,-3.974374831E-1,1.233013868E-1,9.825803757E0,9.834611291E0
3.784719719E1,-3.974374831E-1,1.280897856E-1,9.830592155E0,9.839456574E0
3.784972141E1,-3.830722570E-1,1.328781992E-1,9.835380554E0,9.843734638E0
3.785224610E1,-3.830722570E-1,1.376665980E-1,9.840168953E0,9.848584744E0
3.785477120E1,-3.782838583E-1,1.424549967E-1,9.844957352E0,9.853252121E0
3.785729667E1,-3.830722570E-1,1.424549967E-1,9.835380554E0,9.843868570E0
3.785982245E1,-3.974374831E-1,1.328781992E-1,9.835380554E0,9.844304131E0
3.786234849E1,-3.974374831E-1,1.280897856E-1,9.840168953E0,9.849024752E0
3.786487469E1,-3.926490843E-1,1.328781992E-1,9.835380554E0,9.844111974E0
3.786740099E1,-3.830722570E-1,1.280897856E-1,9.830592155E0,9.838886801E0
3.786993271E1,-3.878606856E-1,1.328781992E-1,9.830592155E0,9.839137902E0
3.787245214E1,-3.830722570E-1,1.328781992E-1,9.844957352E0,9.853303315E0
3.787497172E1,-3.830722570E-1,1.280897856E-1,9.840168953E0,9.848455532E0
3.787749167E1,-3.974374831E-1,1.328781992E-1,9.840168953E0,9.849088191E0
3.788001214E1,-3.974374831E-1,1.424549967E-1,9.840168953E0,9.849222051E0
3.788253323E1,-3.878606856E-1,1.328781992E-1,9.830592155E0,9.839137902E0
3.788505506E1,-3.878606856E-1,1.280897856E-1,9.825803757E0,9.834290130E0
3.788757771E1,-3.926490843E-1,1.328781992E-1,9.830592155E0,9.839327825E0
3.789010120E1,-3.926490843E-1,1.328781992E-1,9.849745750E0,9.858464448E0
3.789262552E1,-3.926490843E-1,1.424549967E-1,9.844957352E0,9.853814083E0
3.789515063E1,-3.926490843E-1,1.472434103E-1,9.835380554E0,9.844316359E0
3.789767646E1,-3.974374831E-1,1.424549967E-1,9.835380554E0,9.844438055E0
3.790020292E1,-3.974374831E-1,1.328781992E-1,9.844957352E0,9.853872255E0
3.790272990E1,-3.926490843E-1,1.280897856E-1,9.835380554E0,9.844048504E0
3.790525730E1,-3.878606856E-1,1.328781992E-1,9.830592155E0,9.839137902E0
3.790778495E1,-3.926490843E-1,1.280897856E-1,9.835380554E0,9.844048504E0
3.791031271E1,-3.974374831E-1,1.280897856E-1,9.835380554E0,9.844240661E0
3.791284037E1,-3.830722570E-1,1.376665980E-1,9.835380554E0,9.843800439E0
3.791536464E1,-3.878606856E-1,1.376665980E-1,9.835380554E0,9.843987944E0
3.791788620E1,-4.022258818E-1,1.280897856E-1,9.840168953E0,9.849219140E0
3.792040797E1,-3.926490843E-1,1.280897856E-1,9.844957352E0,9.853616877E0
3.792293000E1,-3.830722570E-1,1.328781992E-1,9.840168953E0,9.848518975E0
3.792545240E1,-3.974374831E-1,1.280897856E-1,9.840168953E0,9.849024752E0
3.792797521E1,-3.974374831E-1,1.280897856E-1,9.835380554E0,9.844240661E0
3.793049849E1,-3.878606856E-1,1.376665980E-1,9.840168953E0,9.848772158E0
3.793302224E1,-3.878606856E-1,1.376665980E-1,9.835380554E0,9.843987944E0
3.793554646E1,-3.830722570E-1,1.472434103E-1,9.830592155E0,9.839154796E0
3.793807115E1,-3.878606856E-1,1.424549967E-1,9.830592155E0,9.839271897E0
3.794059625E1,-3.926490843E-1,1.233013868E-1,9.830592155E0,9.839203152E0
3.794312172E1,-3.926490843E-1,1.328781992E-1,9.835380554E0,9.844111974E0
3.794564750E1,-3.926490843E-1,1.328781992E-1,9.830592155E0,9.839327825E0
3.794817355E1,-3.878606856E-1,1.280897856E-1,9.825803757E0,9.834290130E0
3.795069974E1,-3.830722570E-1,1.280897856E-1,9.835380554E0,9.843671164E0
3.795322605E1,-3.878606856E-1,1.233013868E-1,9.835380554E0,9.843797529E0
3.795575776E1,-3.926490843E-1,1.376665980E-1,9.821015358E0,9.829825434E0
3.795827719E1,-3.926490843E-1,1.424549967E-1,9.825803757E0,9.834677737E0
3.796079678E1,-3.926490843E-1,1.376665980E-1,9.844957352E0,9.853746021E0
3.796331672E1,-3.926490843E-1,1.328781992E-1,9.849745750E0,9.858464448E0
3.796583719E1,-3.926490843E-1,1.280897856E-1,9.830592155E0,9.839264323E0
3.796835828E1,-3.830722570E-1,1.328781992E-1,9.830592155E0,9.838950305E0
3.797088011E1,-3.878606856E-1,1.376665980E-1,9.835380554E0,9.843987944E0
3.797340276E1,-3.878606856E-1,1.376665980E-1,9.825803757E0,9.834419529E0
3.797592625E1,-3.878606856E-1,1.472434103E-1,9.821015358E0,9.829774117E0
3.797845058E1,-3.878606856E-1,1.376665980E-1,9.821015358E0,9.829635327E0
3.798097568E1,-3.974374831E-1,1.233013868E-1,9.821015358E0,9.829827183E0
3.798350151E1,-3.878606856E-1,1.280897856E-1,9.825803757E0,9.834290130E0
3.798602797E1,-3.830722570E-1,1.376665980E-1,9.830592155E0,9.839016138E0
3.798855495E1,-3.926490843E-1,1.280897856E-1,9.830592155E0,9.839264323E0
3.799108235E1,-4.022258818E-1,1.185129806E-1,9.830592155E0,9.839531143E0
3.799361000E1,-3.974374831E-1,1.328781992E-1,9.835380554E0,9.844304131E0
3.799613776E1,-3.878606856E-1,1.472434103E-1,9.830592155E0,9.839342390E0
3.799866542E1,-3.878606856E-1,1.424549967E-1,9.825803757E0,9.834487724E0
3.800118969E1,-3.830722570E-1,1.328781992E-1,9.830592155E0,9.838950305E0
3.800371125E1,-4.022258818E-1,1.233013868E-1,9.825803757E0,9.834805964E0
3.800623302E1,-3.926490843E-1,1.280897856E-1,9.825803757E0,9.834480147E0
3.800875506E1,-3.734954596E-1,1.472434103E-1,9.821015358E0,9.829217779E0
3.801127745E1,-3.830722570E-1,1.520318091E-1,9.821015358E0,9.829659236E0
3.801380026E1,-3.878606856E-1,1.376665980E-1,9.835380554E0,9.843987944E0
3.801632355E1,-3.830722570E-1,1.280897856E-1,9.844957352E0,9.853239904E0
3.801884730E1,-3.878606856E-1,1.328781992E-1,9.830592155E0,9.839137902E0
3.802137151E1,-3.926490843E-1,1.328781992E-1,9.830592155E0,9.839327825E0
3.802389620E1,-3.926490843E-1,1.328781992E-1,9.825803757E0,9.834543680E0
3.802642131E1,-3.830722570E-1,1.280897856E-1,9.821015358E0,9.829318085E0
3.802894678E1,-3.878606856E-1,1.376665980E-1,9.830592155E0,9.839203735E0
3.803147256E1,-3.926490843E-1,1.376665980E-1,9.835380554E0,9.844177774E0
3.803399860E1,-3.878606856E-1,1.328781992E-1,9.840168953E0,9.848706390E0
3.803652480E1,-3.878606856E-1,1.328781992E-1,9.835380554E0,9.843922144E0
3.803905110E1,-3.926490843E-1,1.280897856E-1,9.835380554E0,9.844048504E0
3.804158282E1,-3.878606856E-1,1.328781992E-1,9.840168953E0,9.848706390E0
3.804410224E1,-3.782838583E-1,1.376665980E-1,9.835380554E0,9.843615261E0
3.804662183E1,-3.974374831E-1,1.328781992E-1,9.835380554E0,9.844304131E0
3.804914178E1,-3.974374831E-1,1.424549967E-1,9.844957352E0,9.854006050E0
3.805166224E1,-3.926490843E-1,1.328781992E-1,9.849745750E0,9.858464448E0
3.805418334E1,-3.974374831E-1,1.328781992E-1,9.840168953E0,9.849088191E0
3.805670516E1,-3.974374831E-1,1.328781992E-1,9.835380554E0,9.844304131E0
3.805922782E1,-3.926490843E-1,1.280897856E-1,9.840168953E0,9.848832688E0
3.806175131E1,-3.974374831E-1,1.376665980E-1,9.825803757E0,9.834801885E0
3.806427563E1,-3.974374831E-1,1.280897856E-1,9.816226959E0,9.825104338E0
3.806680073E1,-3.830722570E-1,1.185129806E-1,9.825803757E0,9.833982365E0
3.806932657E1,-3.926490843E-1,1.376665980E-1,9.830592155E0,9.839393656E0
3.807185302E1,-3.926490843E-1,1.376665980E-1,9.840168953E0,9.848961895E0
3.807438000E1,-3.878606856E-1,1.280897856E-1,9.840168953E0,9.848642948E0
3.807690740E1,-3.830722570E-1,1.328781992E-1,9.835380554E0,9.843734638E0
3.807943506E1,-3.830722570E-1,1.328781992E-1,9.835380554E0,9.843734638E0
3.808196282E1,-3.830722570E-1,1.328781992E-1,9.844957352E0,9.853303315E0
3.808449052E1,-3.830722570E-1,1.376665980E-1,9.844957352E0,9.853369053E0
3.808701480E1,-3.878606856E-1,1.328781992E-1,9.835380554E0,9.843922144E0
3.808953901E1,-3.830722570E-1,1.328781992E-1,9.835380554E0,9.843734638E0
3.809206052E1,-3.830722570E-1,1.376665980E-1,9.849745750E0,9.858153366E0
3.809458224E1,-3.878606856E-1,1.376665980E-1,9.844957352E0,9.853556376E0
3.809710428E1,-3.782838583E-1,1.280897856E-1,9.849745750E0,9.857839369E0
3.809962667E1,-3.830722570E-1,1.328781992E-1,9.835380554E0,9.843734638E0
3.810214948E1,-3.878606856E-1,1.376665980E-1,9.830592155E0,9.839203735E0
3.810467276E1,-3.782838583E-1,1.376665980E-1,9.844957352E0,9.853184055E0
3.810719651E1,-3.878606856E-1,1.376665980E-1,9.840168953E0,9.848772158E0
3.810972073E1,-3.878606856E-1,1.328781992E-1,9.821015358E0,9.829569430E0
3.811224542E1,-3.830722570E-1,1.328781992E-1,9.835380554E0,9.843734638E0
3.811477053E1,-3.974374831E-1,1.376665980E-1,9.835380554E0,9.844369929E0
3.811729599E1,-3.974374831E-1,1.376665980E-1,9.830592155E0,9.839585905E0
3.811982178E1,-3.878606856E-1,1.424549967E-1,9.840168953E0,9.848840255E0
3.812234782E1,-3.878606856E-1,1.376665980E-1,9.830592155E0,9.839203735E0
3.812487401E1,-3.926490843E-1,1.376665980E-1,9.830592155E0,9.839393656E0
3.812740032E1,-3.974374831E-1,1.472434103E-1,9.840168953E0,9.849292472E0
3.812993204E1,-3.974374831E-1,1.376665980E-1,9.840168953E0,9.849153957E0
3.813245157E1,-3.974374831E-1,1.233013868E-1,9.835380554E0,9.844179520E0
3.813497125E1,-3.878606856E-1,1.233013868E-1,9.844957352E0,9.853366146E0
3.813749131E1,-3.782838583E-1,1.328781992E-1,9.840168953E0,9.848333885E0
3.814001188E1,-3.830722570E-1,1.424549967E-1,9.830592155E0,9.839084302E0
3.814253308E1,-4.022258818E-1,1.376665980E-1,9.835380554E0,9.844564409E0
3.814505500E1,-4.022258818E-1,1.328781992E-1,9.830592155E0,9.839714650E0
3.814757771E1,-3.878606856E-1,1.280897856E-1,9.830592155E0,9.839074399E0
3.815010125E1,-3.830722570E-1,1.233013868E-1,9.840168953E0,9.848394418E0
3.815262563E1,-3.830722570E-1,1.328781992E-1,9.840168953E0,9.848518975E0
3.815515079E1,-3.782838583E-1,1.424549967E-1,9.835380554E0,9.843683393E0
3.815767667E1,-3.782838583E-1,1.472434103E-1,9.849745750E0,9.858106849E0
3.816020318E1,-3.926490843E-1,1.376665980E-1,9.835380554E0,9.844177774E0
3.816273021E1,-3.926490843E-1,1.328781992E-1,9.830592155E0,9.839327825E0
3.816525761E1,-3.830722570E-1,1.328781992E-1,9.840168953E0,9.848518975E0
3.816778521E1,-3.878606856E-1,1.280897856E-1,9.830592155E0,9.839074399E0
3.817031292E1,-3.974374831E-1,1.328781992E-1,9.830592155E0,9.839520074E0
3.817283985E1,-3.974374831E-1,1.376665980E-1,9.840168953E0,9.849153957E0
3.817536407E1,-3.830722570E-1,1.328781992E-1,9.840168953E0,9.848518975E0
3.817788558E1,-3.878606856E-1,1.376665980E-1,9.830592155E0,9.839203735E0
3.818040730E1,-3.878606856E-1,1.424549967E-1,9.830592155E0,9.839271897E0
3.818292933E1,-3.926490843E-1,1.376665980E-1,9.825803757E0,9.834609543E0
3.818545172E1,-4.022258818E-1,1.328781992E-1,9.825803757E0,9.834930693E0
3.818797454E1,-3.878606856E-1,1.280897856E-1,9.840168953E0,9.848642948E0
3.819049782E1,-3.830722570E-1,1.280897856E-1,9.849745750E0,9.858024280E0
3.819302157E1,-3.782838583E-1,1.280897856E-1,9.840168953E0,9.848270442E0
3.819554578E1,-3.830722570E-1,1.233013868E-1,9.830592155E0,9.838825627E0
3.819807047E1,-3.926490843E-1,1.280897856E-1,9.835380554E0,9.844048504E0
3.820059558E1,-3.830722570E-1,1.328781992E-1,9.835380554E0,9.843734638E0
3.820312105E1,-3.878606856E-1,1.328781992E-1,9.830592155E0,9.839137902E0
3.820564683E1,-3.974374831E-1,1.376665980E-1,9.830592155E0,9.839585905E0
3.820817287E1,-3.926490843E-1,1.376665980E-1,9.830592155E0,9.839393656E0
3.821069907E1,-3.926490843E-1,1.424549967E-1,9.840168953E0,9.849029990E0
