"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.946955580E-1,-1.162829995E-1,4.557399824E-2,4.745100066E-2,1.336051000E-1
7.996918780E-1,-5.363599956E-2,1.253600046E-2,-8.420900255E-2,1.006236944E-1
8.046882620E-1,7.260199636E-2,-1.464300044E-2,-2.910399996E-2,7.957707051E-2
8.096847990E-1,-1.158260033E-1,3.469000012E-2,-1.249290034E-1,1.738571685E-1
8.146811840E-1,1.076940000E-1,-3.959000111E-2,-3.385600075E-2,1.196310771E-1
8.196777210E-1,-2.347600088E-2,1.658399962E-2,-1.474099979E-2,3.230245711E-2
8.246741080E-1,3.385299817E-2,-1.611400023E-2,-2.912100032E-2,4.747335198E-2
8.296703960E-1,-9.692000225E-3,-3.779999970E-4,-6.024900079E-2,6.102474783E-2
8.346669330E-1,-3.051000088E-2,2.626799978E-2,-6.022800133E-2,7.244501439E-2
8.396633050E-1,3.676199913E-2,-3.078000061E-2,-5.306199938E-2,7.151523471E-2
8.446598420E-1,-8.153399825E-2,5.102600157E-2,-2.429999970E-2,9.920653049E-2
8.496562280E-1,1.409900039E-1,-6.100700051E-2,-1.235000044E-2,1.541186486E-1
8.546527500E-1,-1.199280024E-1,5.657999963E-2,-1.057529971E-1,1.696104905E-1
8.596490600E-1,9.878300130E-2,1.368399989E-2,9.188000113E-3,1.001486522E-1
8.646454420E-1,1.198299974E-2,-8.086899668E-2,-1.202550009E-1,1.454120083E-1
8.696419810E-1,-1.714610010E-1,1.419360042E-1,-2.736999886E-3,2.226032240E-1
8.746383670E-1,2.477480024E-1,-1.261489987E-1,2.825699933E-2,2.794478495E-1
8.796346750E-1,-1.754949987E-1,-7.926999591E-3,-1.632889956E-1,2.398429236E-1
8.846312880E-1,-6.977199763E-2,1.799599975E-1,3.090200014E-2,1.954703711E-1
8.896275980E-1,2.742649913E-1,-2.087280005E-1,-7.761000190E-3,3.447446835E-1
8.946241350E-1,-2.396429926E-1,-1.918000053E-3,-1.943289936E-1,3.085388150E-1
8.996205170E-1,-5.401999876E-2,2.525709867E-1,9.570500255E-2,2.754445700E-1
9.046170540E-1,3.315429986E-1,-2.213450074E-1,1.852600090E-2,3.990709021E-1
9.096134590E-1,-1.752479970E-1,-1.355729997E-1,-2.710410058E-1,3.500787420E-1
9.146099960E-1,-2.106070071E-1,3.462359905E-1,1.448899973E-2,4.055176984E-1
9.196066110E-1,3.174439967E-1,-2.778499946E-2,1.479579955E-1,3.513321301E-1
9.246026900E-1,6.858800352E-2,-3.584780097E-1,-1.947730035E-1,4.136995535E-1
9.295992270E-1,-3.421390057E-1,1.828899980E-1,-1.555739939E-1,4.179845908E-1
9.345956180E-1,3.431300074E-2,3.422450125E-1,1.747899950E-1,3.858245365E-1
9.395921550E-1,3.333890140E-1,-2.708170116E-1,1.107900031E-2,4.296659548E-1
9.445885410E-1,-8.238100260E-2,-3.195509911E-1,-2.903380096E-1,4.395402431E-1
9.495850820E-1,-3.147859871E-1,3.171420097E-1,-7.384300232E-2,4.529040307E-1
9.545814680E-1,9.009899944E-2,3.236880004E-1,2.154150009E-1,3.991182456E-1
9.595777760E-1,2.982600033E-1,-3.214240074E-1,-1.775199920E-2,4.388479869E-1
9.645743130E-1,-6.655299664E-2,-3.562290072E-1,-3.022379875E-1,4.718857998E-1
9.695707090E-1,-3.049049973E-1,2.861520052E-1,-9.282399714E-2,4.283296884E-1
9.745672460E-1,1.062299963E-2,4.173740149E-1,1.940910071E-1,4.604185438E-1
9.795636410E-1,3.090510070E-1,-1.900130063E-1,5.655999854E-2,3.671736659E-1
9.845601780E-1,7.027199864E-2,-4.755499959E-1,-2.522360086E-1,5.428710311E-1
9.895565600E-1,-2.828809917E-1,3.556400165E-2,-2.174730003E-1,3.585818728E-1
9.945528680E-1,-1.628150046E-1,5.141260028E-1,1.012360007E-1,5.487103063E-1
9.995494000E-1,2.097620070E-1,1.545380056E-1,2.030510008E-1,3.303207588E-1
1.004545786E0,2.475789934E-1,-4.595089853E-1,-8.252599835E-2,5.284452724E-1
1.009542323E0,-9.398800135E-2,-3.432649970E-1,-3.162879944E-1,4.761330675E-1
1.014538714E0,-2.964709997E-1,3.052670062E-1,-9.726499766E-2,4.365128618E-1
1.019535251E0,-5.107000098E-2,4.969899952E-1,1.823800057E-1,5.318549303E-1
1.024531637E0,2.691029906E-1,-3.101300076E-2,1.237220019E-1,2.978008723E-1
1.029528188E0,1.917610019E-1,-5.241559744E-1,-1.614899933E-1,5.810256322E-1
1.034524498E0,-1.475179940E-1,-2.606610060E-1,-2.967970073E-1,4.216564741E-1
1.039520899E0,-2.711060047E-1,3.901000023E-1,-4.920199886E-2,4.775953457E-1
1.044517438E0,-1.848999970E-2,4.812529981E-1,1.918610036E-1,5.184177591E-1
1.049513829E0,2.678039968E-1,-6.685400009E-2,1.020869985E-1,2.942960980E-1
1.054510366E0,1.905560046E-1,-5.209940076E-1,-1.614859998E-1,5.777751076E-1
1.059506752E0,-1.343619972E-1,-2.697390020E-1,-2.872200012E-1,4.163022995E-1
1.064503074E0,-2.710010111E-1,3.554350138E-1,-6.834600121E-2,4.521579071E-1
1.069499611E0,-4.465699941E-2,5.022360086E-1,1.775929928E-1,5.345788315E-1
1.074495992E0,2.389709949E-1,9.804000147E-3,1.308850050E-1,2.726428788E-1
1.079492529E0,2.143449932E-1,-5.058490038E-1,-1.304389983E-1,5.646603608E-1
1.084488915E0,-7.660300285E-2,-3.638589978E-1,-2.945800126E-1,4.743825188E-1
1.089485448E0,-2.756620049E-1,2.504509985E-1,-1.162000000E-1,3.901508473E-1
1.094481834E0,-1.277460009E-1,5.475869775E-1,1.348190010E-1,5.782272059E-1
1.099478351E0,1.675570011E-1,1.517100036E-1,1.622820050E-1,2.782565776E-1
1.104474661E0,2.447170019E-1,-4.334270060E-1,-6.816300005E-2,5.023858827E-1
1.109471038E0,1.134699956E-2,-4.559769928E-1,-2.900420129E-1,5.405258011E-1
1.114467577E0,-2.480179965E-1,9.692099690E-2,-1.929260045E-1,3.288267773E-1
1.119463963E0,-1.837300062E-1,5.437610149E-1,7.287500054E-2,5.785702397E-1
1.124460500E0,1.019179970E-1,3.084990084E-1,1.961430013E-1,3.795141542E-1
1.129456886E0,2.706620097E-1,-2.945249975E-1,1.568100043E-2,4.003108685E-1
1.134453409E0,1.093309969E-1,-5.232160091E-1,-2.401410043E-1,5.859829017E-1
1.139449719E0,-1.871760041E-1,-1.132709980E-1,-2.555490136E-1,3.364081953E-1
1.144446101E0,-2.452310026E-1,4.670409858E-1,-3.549000015E-3,5.275207318E-1
1.149442611E0,-4.573000129E-3,4.679439962E-1,1.989610046E-1,5.085056315E-1
1.154438997E0,2.565940022E-1,-9.100300074E-2,9.723900259E-2,2.890976509E-1
1.159435529E0,1.946499944E-1,-5.191410184E-1,-1.638679951E-1,5.781424886E-1
1.164431839E0,-9.939499944E-2,-3.015469909E-1,-2.991940081E-1,4.362648371E-1
1.169428216E0,-2.653090060E-1,3.073320091E-1,-1.018109992E-1,4.185777252E-1
1.174424755E0,-9.918600321E-2,5.491610169E-1,1.466410011E-1,5.769915675E-1
1.179421141E0,1.985709965E-1,1.292389929E-1,1.597239971E-1,2.857357402E-1
1.184417669E0,2.635369897E-1,-4.491010010E-1,-6.831199676E-2,5.251761447E-1
1.189414055E0,1.647399925E-2,-4.655149877E-1,-2.829959989E-1,5.450342483E-1
1.194410592E0,-2.458530068E-1,8.338099718E-2,-1.954469979E-1,3.249547978E-1
1.199406983E0,-1.913329959E-1,5.314069986E-1,6.080599874E-2,5.680660903E-1
1.204403290E0,9.499800205E-2,3.235169947E-1,2.008710057E-1,3.924755116E-1
1.209399818E0,2.714090049E-1,-2.662949860E-1,3.475200012E-2,3.818161456E-1
1.214396204E0,1.172100008E-1,-5.260999799E-1,-2.307099998E-1,5.862989656E-1
1.219392741E0,-1.823869944E-1,-1.469949931E-1,-2.700709999E-1,3.575064876E-1
1.224389127E0,-2.551980019E-1,4.411210120E-1,-3.234399855E-2,5.106465525E-1
1.229385654E0,-1.827099919E-2,4.752379954E-1,1.869969964E-1,5.110311716E-1
1.234382041E0,2.464690059E-1,-7.236699760E-2,1.116060019E-1,2.800711568E-1
1.239378348E0,2.045470029E-1,-5.260679722E-1,-1.495289952E-1,5.839057357E-1
1.244374967E0,-9.024599940E-2,-3.103730083E-1,-3.016029894E-1,4.420860865E-1
1.249371276E0,-2.786189914E-1,2.992979884E-1,-1.089909971E-1,4.231865613E-1
1.254367798E0,-1.161110029E-1,5.442209840E-1,1.466709971E-1,5.754742616E-1
1.259364184E0,1.902569979E-1,1.295000017E-1,1.693560034E-1,2.857436466E-1
1.264360721E0,2.582190037E-1,-4.394060075E-1,-6.585700065E-2,5.138986650E-1
1.269357022E0,6.825000048E-3,-4.423030019E-1,-2.877340019E-1,5.277019821E-1
1.274353635E0,-2.616269886E-1,1.166710034E-1,-1.810760051E-1,3.388942665E-1
1.279349940E0,-1.816309988E-1,5.475029945E-1,8.228799701E-2,5.826840166E-1
1.284346324E0,1.254609972E-1,2.831130028E-1,1.935849935E-1,3.651966373E-1
1.289342846E0,2.801580131E-1,-3.249570131E-1,1.187999966E-3,4.290535911E-1
1.294339232E0,8.199000359E-2,-5.077819824E-1,-2.617419958E-1,5.771254411E-1
1.299335530E0,-2.217019945E-1,-5.342499912E-2,-2.484139949E-1,3.372173154E-1
1.304332067E0,-2.312750071E-1,4.928889871E-1,2.019900084E-2,5.448262862E-1
1.309328443E0,4.651499912E-2,3.934530020E-1,2.010940015E-1,4.443058714E-1
1.314324980E0,2.795619965E-1,-1.999430060E-1,6.119300053E-2,3.491084342E-1
1.319321366E0,1.511240005E-1,-5.252469778E-1,-2.068420053E-1,5.843855460E-1
1.324317913E0,-1.655929983E-1,-1.824119985E-1,-2.797929943E-1,3.727992730E-1
1.329314299E0,-2.565140128E-1,4.231069982E-1,-3.240700066E-2,4.958519783E-1
1.334310626E0,-1.239500009E-2,4.515860081E-1,1.989540011E-1,4.936256205E-1
